x	y	z	diognalDistance	speedX	speedY	maxControlValue
-68.74228	49.639633	-294.08942	84.79147	2	-1	0.0
-68.22497	50.621796	-293.98505	84.95418	2	-1	0.0
-67.29995	52.677795	-294.6981	85.464806	2	-1	0.0
-66.35036	54.511166	-294.38263	85.87105	2	-2	0.0
-65.79292	55.34767	-294.59653	85.977165	2	-2	0.0
-64.50856	57.299667	-295.184	86.282135	2	-2	0.0
-63.632545	58.10368	-294.13727	86.16924	2	-2	0.0
-62.988453	59.095192	-294.2402	86.370056	2	-2	0.0
-62.137638	59.900505	-294.14673	86.308495	2	-2	0.0
-61.301537	60.705246	-293.9371	86.27286	2	-2	0.0
-60.199272	63.028233	-294.14737	87.15797	2	-2	0.0
-59.7226	64.5208	-295.73328	87.91884	2	-2	0.0
-58.738945	65.49439	-295.31586	87.97601	2	-2	0.0
-58.132053	66.5669	-295.62576	88.37697	2	-2	0.0
-57.251453	68.82529	-295.87286	89.524574	2	-2	0.0
-56.63491	69.9938	-296.81998	90.03691	2	-2	0.0
-56.63491	69.9938	-296.81998	90.03691	2	-2	0.0
-54.721405	71.75476	-296.0674	90.239555	2	-2	0.0
-54.16459	73.032616	-296.65665	90.92616	2	-2	0.0
-53.408756	73.937874	-296.3343	91.21022	2	-2	0.0
-51.894062	75.70236	-294.87503	91.78149	2	-2	0.0
-51.894062	75.70236	-294.87503	91.78149	2	-2	0.0
-50.699173	77.547	-294.15836	92.649574	2	-2	0.0
-50.050774	78.54647	-294.91183	93.13768	2	-2	0.0
-49.215614	79.49581	-295.6456	93.49738	2	-2	0.0
-47.600235	80.8825	-294.73975	93.84967	2	-2	0.0
-46.997192	81.492615	-294.70862	94.07328	2	-2	0.0
-46.038826	81.765785	-293.95044	93.83611	2	-2	0.0
-45.08095	81.610504	-292.39996	93.23393	2	-2	0.0
-45.936024	86.36229	-308.45056	97.81903	2	-2	0.0
-44.649704	85.364944	-304.94003	96.336754	2	-2	0.0
-44.237236	85.57826	-306.58505	96.335724	2	-2	0.0
-43.598927	85.05047	-305.30606	95.57431	2	-2	0.0
-41.42684	82.06613	-295.9614	91.929504	2	-2	0.0
-42.56731	85.32706	-309.6465	95.35556	2	-2	0.0
-40.350388	81.88958	-297.8601	91.29105	2	-2	0.0
-39.37932	80.84619	-295.50528	89.92684	2	-2	0.0
-38.78597	80.604034	-297.30942	89.45033	2	-2	0.0
-37.377094	78.19779	-296.63293	86.671455	2	-2	0.0
-36.521877	76.62605	-294.9988	84.88462	2	-2	0.0
-35.483383	75.104546	-300.2687	83.06481	2	-2	0.0
-32.965466	70.070564	-292.42905	77.43775	2	-2	0.0
-32.35007	68.43716	-293.23395	75.6979	2	-2	0.0
-31.512207	66.16684	-292.23563	73.28758	2	-2	0.0
-30.81732	64.32131	-293.0312	71.32278	2	-2	0.0
-29.040771	60.300503	-293.00455	66.92919	2	-2	0.0
-27.125092	56.602512	-292.3077	62.766354	2	-2	0.0
-26.237782	54.969513	-292.1406	60.91033	2	-2	0.0
-25.186453	53.034092	-289.26498	58.710922	2	-2	0.0
-23.666428	50.1196	-289.57596	55.426292	2	-1	0.0
-21.825829	46.654587	-288.1742	51.507446	2	-1	0.0
-20.956041	45.038006	-287.66092	49.674717	2	0	0.0
-20.09045	43.615692	-287.69138	48.02036	2	0	0.0
-18.756004	40.335155	-287.86356	44.482723	2	0	0.0
-17.20742	36.92341	-287.30728	40.736145	2	0	0.0
-16.529358	35.465084	-287.25024	39.12789	2	0	0.0
-16.529358	35.465084	-287.25024	39.12789	2	0	0.0
-15.183764	33.263893	-286.6734	36.565468	2	0	0.0
-14.355344	32.30918	-286.6062	35.35476	2	0	0.0
-13.576445	31.205185	-286.49597	34.030624	2	1	0.0
-12.957693	29.964964	-286.85278	32.646606	2	1	0.0
-12.462121	28.729874	-287.3402	31.316292	2	1	0.0
-11.936233	27.440907	-287.41153	29.924522	2	1	0.0
center fixed=29.924522
-10.912772	24.80208	-287.0679	27.096712	2	2	0.0
center fixed=27.096712
-10.37692	23.173052	-287.89127	25.39037	2	2	0.0
center fixed=25.39037
-9.682474	21.473019	-287.2486	23.55506	2	2	0.0
center fixed=23.55506
-9.107007	19.934202	-286.99985	21.915976	2	2	0.0
center fixed=21.915976
-8.653891	18.571535	-287.40286	20.48882	2	2	0.0
center fixed=20.48882
-8.035373	17.175983	-286.96054	18.962637	2	2	0.0
center fixed=18.962637
-6.567093	14.068718	-286.57095	15.525963	2	2	0.0
center fixed=15.525963
-6.567093	14.068718	-286.57095	15.525963	2	2	0.0
center fixed=15.525963
-5.878281	12.524261	-285.5633	13.835148	2	2	0.0
center fixed=13.835148
-4.7028294	10.0526905	-286.79373	11.098342	2	2	0.0
center fixed=11.098342
-3.4245486	7.24263	-285.71948	8.011443	2	2	0.0
center fixed=8.011443
-2.7042606	5.760599	-285.29648	6.3637667	2	2	0.0
center fixed=6.3637667
-1.7915481	4.26124	-285.18088	4.622533	2	2	0.0
center fixed=4.622533
-0.5626284	2.813993	-283.21622	2.8696878	2	2	0.0
center fixed=2.8696878
0.693372	1.559563	-283.32727	1.7067517	2	2	0.0
center fixed=1.7067517
1.8719647	0.42193204	-283.18365	1.9189264	2	2	0.0
center fixed=1.9189264
2.9435046	-0.9205763	-282.9321	3.0841012	2	2	0.0
center fixed=3.0841012
3.995117	-2.574781	-282.70468	4.7529416	2	2	0.0
center fixed=4.7529416
5.426705	-6.3665943	-283.38373	8.365563	2	2	0.0
center fixed=8.365563
6.0036135	-8.3744135	-284.1851	10.304085	2	2	0.0
center fixed=10.304085
6.5344734	-10.419977	-283.80237	12.299401	2	2	0.0
center fixed=12.299401
7.0860333	-12.422165	-284.85034	14.301121	2	2	0.0
center fixed=14.301121
7.851118	-16.10517	-285.87125	17.916933	2	2	0.0
center fixed=17.916933
7.99621	-18.08286	-287.08475	19.77193	2	2	0.0
center fixed=19.77193
8.187099	-20.024107	-287.81335	21.633156	2	2	0.0
center fixed=21.633156
8.765659	-23.894	-288.8543	25.45113	2	2	0.0
center fixed=25.45113
8.898876	-25.855442	-289.8755	27.343992	2	2	0.0
center fixed=27.343992
9.05415	-27.805716	-291.03683	29.242699	2	2	0.0
center fixed=29.242699
9.24885	-29.50089	-291.35138	30.916723	2	2	0.0
9.809524	-32.156708	-292.33188	33.619648	2	2	0.0
9.561107	-34.07428	-290.36316	35.39027	2	2	0.0
9.71794	-35.16915	-290.34167	36.487087	2	2	0.0
9.964025	-36.230312	-290.9649	37.57549	2	2	0.0
9.978319	-38.17325	-291.74008	39.455845	2	2	0.0
9.809248	-38.810616	-291.88187	40.03105	2	2	0.0
9.609614	-39.32621	-292.11	40.483273	2	2	0.0
9.08232	-39.9205	-291.98795	40.940628	2	2	0.0
9.140431	-40.335415	-292.49127	41.35811	2	2	0.0
9.196451	-40.71496	-292.9188	41.740658	2	2	0.0
8.93224	-41.183113	-293.27255	42.140644	2	2	0.0
8.350539	-41.386524	-292.82364	42.220562	2	2	0.0
7.9296904	-41.740646	-293.14127	42.487194	2	2	0.0
7.379473	-42.31388	-293.41492	42.952545	2	2	0.0
6.2724943	-43.075565	-293.2474	43.529858	2	2	0.0
5.829161	-43.391453	-293.11588	43.781242	2	2	0.0
5.2647305	-43.569065	-293.55426	43.885998	2	2	0.0
4.14984	-44.528458	-293.69962	44.721413	2	2	0.0
4.1412516	-44.515793	-293.60052	44.708004	2	2	0.0
3.4544086	-45.542942	-294.7374	45.673763	2	2	0.0
2.5374682	-46.84744	-295.35342	46.91611	2	2	0.0
1.051145	-48.053513	-295.63828	48.06501	2	2	0.0
0.81593376	-48.432804	-296.7498	48.43968	2	2	0.0
0.291074	-48.459095	-296.1297	48.45997	2	2	0.0
0.0014814992	-49.037003	-297.0912	49.037003	2	2	0.0
-0.45927927	-49.7589	-297.43945	49.761017	2	2	0.0
-0.76494604	-49.81859	-297.84586	49.824463	2	2	0.0
-1.1256639	-49.536015	-296.159	49.5488	2	2	0.0
-1.3695042	-49.350624	-296.14304	49.36962	2	2	0.0
-1.3635621	-49.031387	-295.94238	49.050343	2	2	0.0
-1.2943755	-48.10024	-295.46118	48.117653	2	2	0.0
-1.3161486	-47.88135	-296.00473	47.899437	2	2	0.0
-1.5748293	-47.422863	-295.2054	47.449005	2	2	0.0
-1.927574	-47.19813	-296.179	47.237476	2	2	0.0
-2.322775	-46.358803	-295.1251	46.416958	2	2	0.0
-2.436042	-45.999153	-294.76605	46.063614	2	2	0.0
-2.5216372	-45.735607	-295.25272	45.80507	2	2	0.0
-2.592055	-45.375137	-295.668	45.449112	2	2	0.0
-2.7688904	-44.36506	-295.43533	44.45138	2	2	0.0
-2.6920528	-43.758945	-294.28186	43.841675	2	2	0.0
-2.657136	-43.090847	-293.56497	43.172695	2	2	0.0
-2.786015	-42.528797	-294.02875	42.619953	2	2	0.0
-3.0724473	-40.8634	-292.44803	40.97874	2	2	0.0
-2.862826	-40.259342	-292.4387	40.361	2	2	0.0
-2.7653894	-39.66454	-292.50446	39.760822	2	2	0.0
-2.5963793	-38.13042	-291.61728	38.218716	2	2	0.0
-2.5127127	-36.867096	-291.09277	36.952625	2	2	0.0
-2.605346	-35.9911	-290.21555	36.085274	2	2	0.0
-2.7414405	-35.341873	-289.89685	35.44804	2	2	0.0
-2.8084307	-34.801216	-289.59546	34.914352	2	2	0.0
-2.797903	-34.135662	-289.0335	34.250134	2	2	0.0
-2.6379104	-32.54653	-289.45245	32.65326	2	2	0.0
