speedXKp	0.002	speedXYKp	0.002
avgX	avgY	distance	altitude	speedX	speedY	speedZ
x	y	z	distance
133.51735	28.550537	1279.5498	128.68138
138.94278	23.947668	1283.756	129.1475
138.94278	23.947668	1283.756	129.1475
142.37161	20.132265	1285.3174	129.33351
142.37161	20.132265	1285.3174	129.33351
144.8725	16.341206	1291.9374	130.01375
147.65474	8.757459	1307.3798	131.57205
147.65474	8.757459	1307.3798	131.57205
148.46172	-0.99575454	1308.1421	131.65399
148.46925	-0.9776566	1308.3069	131.67047
148.46925	-0.9776566	1308.3069	131.67047
146.04875	-7.809636	1307.3755	131.5531
146.04875	-7.809636	1307.3755	131.5531
142.19522	-13.426985	1310.7399	131.84987
142.86574	-19.733803	1314.802	132.26881
142.86574	-19.733803	1314.802	132.26881
147.99844	-23.441254	1315.6725	132.41779
147.97964	-23.426086	1315.338	132.38432
157.22577	-21.920568	1323.0234	133.25131
157.12357	-21.921638	1322.3322	133.18147
166.96281	-18.01311	1329.3688	133.99336
166.97134	-18.018705	1329.2021	133.97696
166.97134	-18.018705	1329.2021	133.97696
176.68481	-12.835971	1338.3296	135.0003
183.70169	-5.2397966	1341.0609	135.35947
183.66844	-5.2542105	1340.7346	135.32668
186.28116	1.7201365	1346.0546	135.88843
186.2642	1.7050073	1345.9674	135.87956
185.71713	8.029394	1353.6156	136.632
185.71713	8.029394	1353.6156	136.632
186.45279	19.042194	1373.927	138.66516
186.38771	18.969915	1373.4796	138.61986
186.59042	33.157753	1382.3848	139.53146
186.59042	33.157753	1382.3848	139.53146
185.54874	46.898636	1393.1627	140.62468
185.44746	46.876892	1392.6965	140.5771
181.30385	57.594448	1397.9369	141.08209
181.28067	57.586258	1397.6672	141.05504
181.64095	65.996826	1400.5527	141.38235
181.64095	65.996826	1400.5527	141.38235
181.64095	65.996826	1400.5527	141.38235
193.10422	69.21083	1411.1012	142.59334
206.95753	63.596462	1416.9397	143.33856
217.3307	62.08464	1417.0298	143.49426
217.3307	62.08464	1417.0298	143.49426
217.3307	62.08464	1417.0298	143.49426
223.97934	64.74092	1420.5867	143.95918
223.93652	64.68791	1420.2806	143.92807
226.99059	61.20604	1428.1821	144.74028
226.99059	61.20604	1428.1821	144.74028
226.71295	57.062798	1427.3115	144.6331
228.20107	61.5682	1431.4471	145.083
228.20107	61.5682	1431.4471	145.083
228.20107	61.5682	1431.4471	145.083
233.10526	68.32582	1438.1158	145.84868
233.20163	68.37023	1438.6732	145.90538
240.42451	79.42521	1446.7742	146.8764
240.42451	79.42521	1446.7742	146.8764
244.49109	98.535995	1454.6897	147.83798
244.49835	98.53226	1454.7456	147.8436
244.23505	113.78181	1457.8774	148.25667
238.82639	118.879845	1464.0488	148.81564
238.76233	118.89198	1463.7037	148.78076
227.77129	111.155685	1476.7706	149.83614
227.80743	111.17348	1477.0046	149.8599
214.24406	99.40175	1466.4221	148.53198
214.27597	99.41642	1466.6384	148.55391
214.27597	99.41642	1466.6384	148.55391
205.51813	88.92706	1463.7006	148.07312
205.51813	88.92706	1463.7006	148.07312
199.28015	73.35854	1465.0732	148.0383
199.09729	57.746895	1458.9454	147.35997
199.17764	57.786976	1459.4817	147.4143
199.69037	45.19047	1449.1487	146.35403
199.69037	45.19047	1449.1487	146.35403
190.72191	33.531128	1445.6127	145.8525
190.79102	33.56691	1445.9264	145.88458
177.7755	26.013512	1431.9055	144.31334
177.80977	26.002462	1432.2126	144.34422
170.70447	22.928875	1422.5654	143.29544
170.70447	22.928875	1422.5654	143.29544
167.50992	18.545029	1419.2449	142.92163
167.50992	18.545029	1419.2449	142.92163
161.91597	11.72089	1412.0989	142.13998
161.95895	11.733579	1412.2915	142.15962
155.44255	3.2010818	1412.1564	142.06894
155.43793	3.2074535	1412.2615	142.07935
147.37613	-7.8851767	1406.5552	141.42769
142.504	-16.2127	1397.3065	140.4648
142.53282	-16.23621	1397.5049	140.48485
139.13998	-23.919556	1392.3892	139.95284
139.13998	-23.919556	1392.3892	139.95284
139.13998	-23.919556	1392.3892	139.95284
138.20265	-30.211868	1386.3976	139.35963
138.20265	-30.211868	1386.3976	139.35963
139.9896	-34.21223	1382.1213	138.9614
141.43121	-39.890285	1382.8925	139.06781
141.44264	-39.878468	1383.1111	139.08963
141.44264	-39.878468	1383.1111	139.08963
140.50569	-47.025166	1379.106	138.70424
140.50569	-47.025166	1379.106	138.70424
138.81078	-49.589622	1371.2756	137.91753
138.82158	-49.574924	1371.4678	137.93669
139.5593	-45.580822	1371.2367	137.90738
139.5593	-45.580822	1371.2367	137.90738
141.81836	-39.48603	1372.2026	138.00768
144.47699	-33.75016	1371.9534	137.99525
144.47699	-33.75016	1371.9534	137.99525
146.49228	-30.35854	1371.6425	137.9777
146.49411	-30.345781	1371.4556	137.9591
148.35872	-25.44807	1371.3071	137.95438
148.35872	-25.44807	1371.3071	137.95438
150.13826	-16.206108	1371.737	138.00241
150.13826	-16.206108	1371.737	138.00241
151.31274	-7.011823	1371.8501	138.01875
151.30843	-6.987042	1371.563	137.99014
151.78745	-1.0147387	1369.7509	137.81357
151.78745	-1.0147387	1369.7509	137.81357
150.25546	-1.3927735	1368.4719	137.6697
150.29156	-1.3788166	1368.7488	137.69759
150.43425	-4.9061856	1366.5254	137.47896
150.43425	-4.9061856	1366.5254	137.47896
153.84608	-5.376027	1360.7537	136.94334
158.19043	-0.118612856	1358.6262	136.78046
158.19043	-0.118612856	1358.6262	136.78046
158.19043	-0.118612856	1358.6262	136.78046
162.09073	7.6136312	1355.9899	136.56647
162.03433	7.6375113	1355.7191	136.53893
162.03433	7.6375113	1355.7191	136.53893
162.03433	7.6375113	1355.7191	136.53893
162.03433	7.6375113	1355.7191	136.53893
165.24841	16.205193	1354.575	136.47134
168.47787	26.23936	1352.8726	136.35753
172.26488	36.16559	1348.7427	136.01802
172.2529	36.189125	1348.5664	136.00044
172.3324	46.27954	1343.2009	135.50015
172.3324	46.27954	1343.2009	135.50015
172.3324	46.27954	1343.2009	135.50015
166.60522	51.436813	1336.6322	134.79573
166.60522	51.436813	1336.6322	134.79573
161.39525	51.038914	1329.7539	134.04845
161.39525	51.038914	1329.7539	134.04845
158.00952	53.39627	1323.274	133.37437
155.71832	56.400536	1318.6248	132.89847
155.71832	56.400536	1318.6248	132.89847
152.68904	59.2886	1312.7686	132.29477
152.68904	59.2886	1312.7686	132.29477
152.68904	59.2886	1312.7686	132.29477
154.19315	76.516716	1330.3435	134.14336
154.15521	76.49573	1330.0209	134.11081
154.59528	108.279045	1342.326	135.55307
146.28218	124.79961	1324.3407	133.82271
146.65964	139.0172	1316.7375	133.21533
146.59932	138.96895	1316.1718	133.15823
143.67108	147.97624	1312.7322	132.88358
143.67108	147.97624	1312.7322	132.88358
136.88422	140.83478	1316.7119	133.12784
136.88422	140.83478	1316.7119	133.12784
136.88422	140.83478	1316.7119	133.12784
126.39998	125.29832	1312.6622	132.4673
115.13966	103.43948	1290.0122	129.92645
115.15194	103.459465	1290.0894	129.93439
108.14285	83.792816	1278.071	128.53722
108.14285	83.792816	1278.071	128.53722
102.51936	67.542694	1263.7314	126.96809
102.60795	67.544334	1264.1838	127.01384
97.45757	54.793518	1247.6161	125.26157
97.45757	54.793518	1247.6161	125.26157
95.361755	49.46184	1250.4485	125.50545
95.37334	49.44096	1250.7941	125.53989
90.86562	45.30204	1245.4994	124.9631
90.86562	45.30204	1245.4994	124.9631
84.126175	39.92081	1241.645	124.51318
84.16534	39.91818	1242.0737	124.55618
76.13117	35.643684	1232.9445	123.58067
76.13117	35.643684	1232.9445	123.58067
69.31573	37.378956	1225.3865	122.791435
64.05384	40.945568	1222.5577	122.49191
64.077034	40.957417	1222.6853	122.5048
61.550976	38.21163	1222.3439	122.4489
61.550976	38.21163	1222.3439	122.4489
61.550976	38.21163	1222.3439	122.4489
61.91928	31.287958	1215.9598	121.79373
61.91928	31.287958	1215.9598	121.79373
61.91928	31.287958	1215.9598	121.79373
60.814003	27.022758	1207.5764	120.940865
56.22723	27.213156	1199.8301	120.14551
56.22723	27.213156	1199.8301	120.14551
54.466362	32.227722	1195.2849	119.69592
51.84198	37.911835	1191.9419	119.367096
51.84198	37.911835	1191.9419	119.367096
46.17085	41.387978	1190.7349	119.23482
46.17085	41.387978	1190.7349	119.23482
46.17085	41.387978	1190.7349	119.23482
42.20307	43.328915	1185.35	118.68922
44.038082	44.29589	1182.8767	118.45246
44.038082	44.29589	1182.8767	118.45246
48.24028	45.33478	1179.9348	118.17904
48.24028	45.33478	1179.9348	118.17904
50.81726	43.313023	1177.2161	117.91081
50.81726	43.313023	1177.2161	117.91081
53.133545	39.72356	1172.5074	117.43827
53.133545	39.72356	1172.5074	117.43827
53.133545	39.72356	1172.5074	117.43827
55.149593	36.594955	1165.6367	116.75143
53.096085	36.24249	1159.7185	116.14989
53.096085	36.24249	1159.7185	116.14989
47.410473	39.69258	1159.352	116.09998
47.47402	39.728466	1159.8025	116.14535
40.777935	45.629383	1155.5522	115.71715
40.771786	45.6323	1155.7753	115.73941
38.91058	53.672047	1150.7607	115.26687
38.930412	53.67012	1150.5293	115.24381
40.9964	60.95783	1147.8727	115.022095
40.9964	60.95783	1147.8727	115.022095
45.51302	64.58978	1145.0991	114.782196
45.51302	64.58978	1145.0991	114.782196
45.51302	64.58978	1145.0991	114.782196
49.182976	64.794014	1139.8083	114.270744
51.58865	65.01201	1136.6987	113.97246
51.565952	65.00031	1136.4329	113.945755
55.957222	68.45106	1134.4072	113.78474
55.950832	68.41666	1134.2509	113.768906
61.31399	73.58524	1130.2627	113.4314
65.673035	75.422104	1124.9608	112.93973
65.673035	75.422104	1124.9608	112.93973
65.673035	75.422104	1124.9608	112.93973
70.635925	73.075264	1122.5596	112.715096
70.64905	73.039406	1122.3567	112.69475
75.50971	70.20455	1115.4921	112.02468
75.50971	70.20455	1115.4921	112.02468
75.50971	70.20455	1115.4921	112.02468
75.50971	70.20455	1115.4921	112.02468
86.886986	70.938385	1104.9169	111.05957
90.39461	70.712845	1097.5018	110.34862
90.38455	70.69265	1097.2725	110.325584
89.88005	70.23512	1091.0299	109.697655
89.88005	70.23512	1091.0299	109.697655
89.88005	70.23512	1091.0299	109.697655
89.88005	70.23512	1091.0299	109.697655
85.12413	72.65073	1089.8154	109.554634
77.07185	77.51872	1088.6282	109.410255
68.78691	82.628784	1083.7255	108.90455
68.78691	82.628784	1083.7255	108.90455
62.749878	87.610275	1079.756	108.512024
62.749878	87.610275	1079.756	108.512024
62.749878	87.610275	1079.756	108.512024
56.138462	93.98209	1077.187	108.273544
56.16646	93.99627	1077.3151	108.286545
48.8665	102.1159	1074.1893	108.01381
43.47507	107.70615	1067.6521	107.39515
43.47507	107.70615	1067.6521	107.39515
39.350155	108.08437	1063.2407	106.94445
39.350155	108.08437	1063.2407	106.94445
35.597916	106.833405	1056.5155	106.24997
35.597916	106.833405	1056.5155	106.24997
33.25567	109.3405	1052.2986	105.84865
33.25567	109.3405	1052.2986	105.84865
31.260674	115.08794	1052.0454	105.87833
31.246946	115.0293	1051.7845	105.85173
30.301838	127.94539	1057.1748	106.532
30.301838	127.94539	1057.1748	106.532
29.600578	143.62659	1059.9288	107.00252
29.600578	143.62659	1059.9288	107.00252
28.778263	156.75078	1054.3956	106.63719
28.781616	156.7316	1054.1124	106.608925
26.73159	161.2654	1044.7434	105.745445
26.73159	161.2654	1044.7434	105.745445
23.30055	162.41203	1043.8765	105.669235
23.286266	162.39545	1043.799	105.66129
23.286266	162.39545	1043.799	105.66129
23.286266	162.39545	1043.799	105.66129
23.286266	162.39545	1043.799	105.66129
18.065334	159.47192	1042.9637	105.52398
14.779131	159.45454	1036.6735	104.8969
17.173403	158.49158	1040.1687	105.23144
16.981316	159.6502	1033.7991	104.61918
16.981316	159.6502	1033.7991	104.61918
19.723406	152.74234	1030.9204	104.236084
20.034737	147.04028	1016.87756	102.76489
20.034737	147.04028	1016.87756	102.76489
21.48783	146.65729	1013.15796	102.394295
21.48783	146.65729	1013.15796	102.394295
21.48783	146.65729	1013.15796	102.394295
25.803185	147.76675	1008.2678	101.93649
26.850416	155.80026	1008.22644	102.05466
26.854084	155.75851	1007.93	102.024734
22.336048	163.87326	1002.2534	101.580765
22.350323	163.90929	1002.612	101.61677
15.890561	166.27786	994.7281	100.8655
15.890561	166.27786	994.7281	100.8655
9.107954	166.58195	987.0746	100.107376
9.107954	166.58195	987.0746	100.107376
0.57961553	167.88068	989.5974	100.373665
0.57961553	167.88068	989.5974	100.373665
-10.075245	165.91765	968.067	98.22341
-10.337994	167.43971	960.38086	97.49227
-11.091673	165.81927	954.6415	96.89992
-11.070247	165.92068	951.39514	96.581825
-14.499634	166.44904	944.50525	95.91692
-14.523659	166.55362	941.5079	95.62365
-14.523659	166.55362	941.5079	95.62365
-14.523659	166.55362	941.5079	95.62365
-14.523659	166.55362	941.5079	95.62365
-12.564197	164.72281	904.3708	91.93356
-12.569552	164.69992	904.15234	91.911674
-12.569552	164.69992	904.15234	91.911674
-12.569552	164.69992	904.15234	91.911674
-12.569552	164.69992	904.15234	91.911674
-16.693768	146.92355	861.3041	87.3905
-16.693768	146.92355	861.3041	87.3905
-16.693768	146.92355	861.3041	87.3905
-16.693768	146.92355	861.3041	87.3905
-16.693768	146.92355	861.3041	87.3905
-16.693768	146.92355	861.3041	87.3905
-16.693768	146.92355	861.3041	87.3905
18.505545	118.65387	765.99493	77.53512
22.394484	104.062164	751.407	75.89091
22.05664	104.618484	746.27045	75.38907
19.623148	87.67053	725.80817	73.13472
19.623148	87.67053	725.80817	73.13472
12.352306	75.566284	708.3098	71.24364
12.352306	75.566284	708.3098	71.24364
7.9270325	67.832886	695.8923	69.923546
7.944525	67.83074	696.02203	69.936455
7.944525	67.83074	696.02203	69.936455
5.77759	61.06996	694.0942	69.679955
6.0909986	54.741974	692.8625	69.50484
5.8933997	55.246143	692.21985	69.444595
6.999198	48.198944	693.44	69.51483
6.999198	48.198944	693.44	69.51483
7.344907	43.880688	693.5481	69.49737
7.3384314	43.857002	693.4105	69.48348
7.3384314	43.857002	693.4105	69.48348
7.0672846	50.51146	706.42444	70.826324
7.0923133	51.16522	705.71765	70.76055
8.840552	64.918015	721.444	72.44128
8.175531	77.71663	734.4787	73.86241
8.175531	77.71663	734.4787	73.86241
5.4000416	87.58638	749.3093	75.44302
1.728595	95.07873	764.0077	76.99031
1.626582	95.63548	763.20123	76.91715
-3.9131818	97.129074	780.5039	78.653404
-3.9172688	97.16774	780.7927	78.68253
-13.298162	97.47875	797.3404	80.3387
-24.330006	102.634	812.51196	81.93298
-24.383257	102.717926	812.94403	81.977036
-24.383257	102.717926	812.94403	81.977036
-35.51593	112.47803	830.1883	83.85257
-35.50643	112.48829	830.3205	83.86575
-48.02395	120.86131	852.8872	86.27458
-48.064877	120.95054	853.40186	86.326935
-60.701424	121.55842	878.1867	88.86355
-60.786594	121.61728	878.8015	88.92569
-76.51419	117.66964	899.55225	91.04366
-99.891884	115.04312	923.27026	93.57571
-99.91253	115.05606	923.55493	93.60417
-99.91253	115.05606	923.55493	93.60417
-126.393974	117.09453	937.8097	95.35059
-126.50639	117.19385	938.4906	95.42028
-150.90125	119.72637	959.24817	97.839806
-150.99864	119.83346	959.722	97.88907
-173.06105	119.96704	973.88336	99.6389
-191.55862	121.418625	980.5487	100.64358
-191.59181	121.41965	980.68115	100.65713
-207.2831	124.23303	997.395	102.62538
-207.15987	124.16816	996.89343	102.573364
-219.57309	124.09692	1021.95245	105.26154
-219.57309	124.09692	1021.95245	105.26154
-225.07614	117.85453	1040.98	107.15355
-224.93217	117.766075	1040.25	107.078636
-224.93217	117.766075	1040.25	107.078636
-221.14795	104.981155	1055.4315	108.34496
-212.95775	87.564804	1103.7029	112.74655
-205.95096	83.60264	1079.0089	110.16648
-191.27054	65.15178	1087.2493	110.58662
-183.55463	45.238842	1119.5681	113.5417
-183.55463	45.238842	1119.5681	113.5417
-184.00171	18.999872	1162.3647	117.699165
-184.05365	19.022314	1162.7998	117.74298
-175.05644	-8.367283	1162.833	117.596565
-175.05644	-8.367283	1162.833	117.596565
-162.36473	-25.011473	1172.4303	118.388374
-162.58298	-23.399094	1162.9808	117.45234
-150.33247	-35.801346	1173.86	118.39886
-150.3279	-35.77787	1173.6018	118.37313
-147.72838	-50.66768	1194.5925	120.475815
-147.72838	-50.66768	1194.5925	120.475815
-147.36983	-65.76619	1211.6642	122.23638
-147.36932	-65.78088	1211.7366	122.243614
-140.3724	-76.08024	1223.9878	123.43576
-140.3724	-76.08024	1223.9878	123.43576
-127.24069	-74.4406	1234.5498	124.33201
-127.20123	-74.39656	1234.3236	124.30888
-116.03184	-65.88513	1250.2406	125.73408
-115.98564	-65.87508	1249.7236	125.6822
-105.32594	-60.475372	1268.4423	127.424355
-105.23431	-60.41244	1267.9562	127.37491
-96.95546	-58.86695	1281.2677	128.62785
-93.706345	-52.797592	1297.0503	130.15022
-93.706345	-52.797592	1297.0503	130.15022
-95.64622	-45.076836	1309.2815	131.3544
-95.57992	-45.067997	1308.852	131.3111
-95.57992	-45.067997	1308.852	131.3111
-94.99895	-40.85297	1321.6542	132.56937
-95.01168	-40.84668	1322.0472	132.60863
-90.69531	-38.693153	1334.6414	133.8279
-90.64595	-38.722073	1334.3755	133.80112
-90.57825	-34.335968	1346.4724	134.99524
-102.99274	-32.944374	1376.1652	138.0407
-103.025116	-32.97473	1376.3207	138.05652
-112.46728	-41.3357	1387.9999	139.31624
-112.46728	-41.3357	1387.9999	139.31624
-113.79314	-50.67387	1381.4541	138.70589
-113.8076	-50.65805	1381.642	138.72466
-125.25814	-53.290627	1400.1987	140.67998
-141.07808	-54.580124	1402.9906	141.11218
-141.12308	-54.58778	1403.2034	141.13382
-141.12308	-54.58778	1403.2034	141.13382
-148.46027	-60.90971	1403.2054	141.2351
-144.98528	-70.099495	1418.9336	142.80432
-144.98528	-70.099495	1418.9336	142.80432
-136.81703	-73.99035	1420.3137	142.88052
-136.77907	-73.96881	1419.8474	142.8337
-128.35738	-72.11686	1423.6758	143.12685
-128.27878	-72.04522	1423.0248	143.061
-119.533165	-65.48138	1422.7611	142.92743
-119.533165	-65.48138	1422.7611	142.92743
-109.84572	-58.004284	1427.7089	143.31027
-109.8125	-58.028244	1427.4147	143.28079
-97.33792	-49.032482	1438.1777	144.23018
-97.33792	-49.032482	1438.1777	144.23018
-85.95514	-39.82651	1448.0598	145.11552
-86.13442	-39.8531	1443.4834	144.66
-76.08275	-32.903244	1453.9634	145.63243
-76.084496	-32.915657	1453.5349	145.58969
-62.547127	-23.846426	1469.3997	147.09236
-62.598488	-23.86977	1468.6431	147.01703
-48.656124	-12.146979	1465.9614	146.6819
-48.626534	-12.167684	1465.7567	146.66135
-39.629322	-1.5711583	1467.1147	146.76508
-39.629913	-1.5761986	1466.974	146.751
-38.8084	5.3457565	1479.1643	147.96829
-39.36284	3.2566338	1490.3492	149.08725
-39.33353	3.2342224	1489.4807	149.00035
-39.880432	-0.2203059	1484.9646	148.55
-39.88254	-0.24499673	1485.1902	148.57256
-39.88254	-0.24499673	1485.1902	148.57256
-44.081223	-0.27067578	1495.238	149.58876
-44.020542	-0.2607538	1494.7988	149.5447
-46.9249	-0.5663515	1499.2699	150.00041
-50.8075	8.370983	1535.1924	153.60558
-50.8075	8.370983	1535.1924	153.60558
-60.71454	26.386633	1551.5967	155.30083
-60.713783	26.361734	1551.4154	155.28267
-75.5136	35.342793	1565.0835	156.73027
-75.5136	35.342793	1565.0835	156.73027
-75.5136	35.342793	1565.0835	156.73027
-90.53651	34.687737	1569.6902	157.26817
-90.53651	34.687737	1569.6902	157.26817
-101.38269	37.657578	1564.6381	156.83713
-101.38269	37.657578	1564.6381	156.83713
-104.82263	47.136276	1568.084	157.22903
-99.98721	59.357185	1578.6859	158.29623
-99.93424	59.26628	1577.8215	158.20937
-91.74956	72.30721	1578.8333	158.31491
-91.753006	72.269905	1578.1311	158.24474
-82.54391	74.75375	1581.0813	158.49983
-82.59517	74.78719	1582.13	158.60487
-82.59517	74.78719	1582.13	158.60487
-74.42752	64.20264	1587.77	159.08096
-68.04815	51.62799	1583.3481	158.56505
-68.04815	51.62799	1583.3481	158.56505
-68.04815	51.62799	1583.3481	158.56505
-62.272743	39.457085	1582.6562	158.43723
-55.45837	24.597652	1582.3839	158.35464
-55.45837	24.597652	1582.3839	158.35464
-55.45837	24.597652	1582.3839	158.35464
-48.894836	11.842488	1558.1249	155.89368
-51.701782	6.5113015	1551.3276	155.22026
-62.420998	0.5067301	1554.5758	155.58286
-62.420998	0.5067301	1554.5758	155.58286
-62.420998	0.5067301	1554.5758	155.58286
-73.08884	-14.013771	1569.3651	157.11285
-73.00101	-14.152947	1561.9586	156.37276
-81.071205	-34.41036	1561.028	156.35104
-81.14341	-34.43664	1561.9781	156.44635
-84.066986	-55.705494	1563.0627	156.63127
-83.02951	-78.40748	1584.1456	158.82565
-83.087425	-78.43738	1585.0688	158.91818
-79.40925	-102.768364	1574.0797	157.94284
-79.43979	-102.843544	1574.3414	157.96957
-79.43979	-102.843544	1574.3414	157.96957
-77.6812	-128.47531	1577.4851	158.46133
-77.69473	-128.50935	1578.098	158.52269
-74.15018	-150.9811	1565.9595	157.49675
-74.15018	-150.9811	1565.9595	157.49675
-72.52261	-168.61835	1552.2438	156.30586
-74.079926	-184.0288	1537.3918	155.01381
-74.079926	-184.0288	1537.3918	155.01381
-71.299576	-198.86534	1534.8665	154.93373
-71.299576	-198.86534	1534.8665	154.93373
-61.214622	-214.23819	1547.6007	156.35579
-60.622906	-214.35493	1547.9259	156.38727
-60.622906	-214.35493	1547.9259	156.38727
-43.206055	-224.3129	1534.8401	155.17465
-27.851599	-237.7411	1539.798	155.82921
-27.851599	-237.7411	1539.798	155.82921
-8.38918	-255.4643	1545.779	156.67691
-8.332055	-255.39505	1545.1796	156.61661
5.750783	-258.4348	1503.6179	152.56763
6.2422857	-258.16904	1500.6176	152.26764
-4.5753665	-266.1719	1537.2767	156.01566
-4.4012256	-264.52753	1522.5195	154.5335
-13.275551	-257.88385	1498.5703	152.06555
-13.275551	-257.88385	1498.5703	152.06555
-6.908448	-251.48491	1509.3755	153.01982
-6.9685273	-251.389	1508.8809	152.9695
9.108633	-240.84253	1514.3503	153.34096
9.108633	-240.84253	1514.3503	153.34096
16.513744	-234.30344	1502.6112	152.08588
16.234018	-233.25102	1492.3151	151.05211
14.843031	-249.5311	1540.8743	156.10188
14.843031	-249.5311	1540.8743	156.10188
12.036506	-278.97305	1571.1913	159.5811
12.036506	-278.97305	1571.1913	159.5811
9.6811285	-295.88248	1519.0135	154.75925
9.6811285	-295.88248	1519.0135	154.75925
12.104035	-307.05753	1492.9967	152.42932
12.104035	-307.05753	1492.9967	152.42932
19.190142	-315.58307	1508.5164	154.12926
19.113213	-315.46478	1507.8954	154.06595
27.609022	-314.3098	1505.0337	153.77515
35.184277	-311.5369	1496.4209	152.8911
35.17159	-311.5321	1496.3097	152.88008
35.17159	-311.5321	1496.3097	152.88008
44.078888	-310.6145	1499.2506	153.17235
44.078888	-310.6145	1499.2506	153.17235
55.581886	-315.4764	1509.0868	154.2711
55.587776	-315.4447	1508.8396	154.2463
64.46403	-323.94626	1506.1854	154.19765
64.39565	-323.76062	1505.3961	154.11636
65.55597	-333.88403	1504.877	154.28645
63.241005	-337.94797	1497.228	153.61966
63.241005	-337.94797	1497.228	153.61966
58.03836	-336.57697	1498.2522	153.66887
58.03836	-336.57697	1498.2522	153.66887
50.22385	-330.24765	1511.9749	154.84358
50.20594	-330.31348	1512.2256	154.86943
50.20594	-330.31348	1512.2256	154.86943
41.507626	-315.79318	1524.1458	155.70706
34.986862	-297.7257	1515.9199	154.5276
34.979095	-297.77676	1516.1516	154.55128
31.433905	-290.64624	1499.6504	152.78792
31.433905	-290.64624	1499.6504	152.78792
35.181686	-310.105	1543.904	157.51326
35.181686	-310.105	1543.904	157.51326
40.746883	-330.39288	1543.1226	157.86218
40.736507	-330.20178	1541.9736	157.74585
46.41691	-344.02402	1523.624	156.26698
46.407745	-343.84723	1523.1108	156.21303
45.271156	-343.82935	1493.4692	153.32053
45.271156	-343.82935	1493.4692	153.32053
38.15006	-339.998	1493.696	153.23778
38.14254	-340.08447	1493.928	153.2623
34.759365	-336.4721	1490.9003	152.87921
30.511152	-339.64523	1505.752	154.38843
30.511152	-339.64523	1505.752	154.38843
27.020954	-336.2401	1497.1428	153.46739
27.020954	-336.2401	1497.1428	153.46739
18.614166	-336.33978	1522.7281	155.95422
18.635185	-336.38016	1522.8785	155.9698
1.4425316	-330.90564	1542.5554	157.76494
1.4387839	-330.98315	1543.0402	157.81396
-10.8450985	-318.57874	1532.9467	156.57379
-10.865362	-318.66818	1533.21	156.60141
-20.88997	-306.9765	1536.104	156.66162
-30.742714	-293.31854	1532.855	156.09692
-30.73301	-293.40573	1533.2618	156.1385
-34.100853	-280.57635	1525.469	155.14322
-34.04209	-279.2196	1515.4828	154.13664
-36.026966	-269.6618	1515.1406	153.93723
-36.026966	-269.6618	1515.1406	153.93723
-36.026966	-269.6618	1515.1406	153.93723
-43.50574	-258.11917	1551.7219	157.36452
-43.50574	-258.11917	1551.7219	157.36452
-53.170643	-237.3224	1549.452	156.8423
-60.33477	-221.80971	1533.9324	155.10603
-60.33477	-221.80971	1533.9324	155.10603
-67.23186	-207.90611	1539.4766	155.49062
-67.23186	-207.90611	1539.4766	155.49062
-67.875854	-191.19339	1527.7275	154.11403
-67.91341	-191.14069	1527.1399	154.0553
-67.91341	-191.14069	1527.1399	154.0553
-70.25674	-181.93901	1530.9308	154.33038
-73.155045	-169.22217	1537.7623	154.8774
-73.13834	-169.1788	1537.3086	154.8318
-59.596596	-165.00374	1567.7256	157.75111
-59.61744	-164.93233	1566.5709	157.6357
-46.195316	-172.48654	1563.6316	157.37946
-46.195316	-172.48654	1563.6316	157.37946
-46.195316	-172.48654	1563.6316	157.37946
-46.195316	-172.48654	1563.6316	157.37946
-46.195316	-172.48654	1563.6316	157.37946
-47.495953	-178.89038	1541.9508	155.30196
-59.832115	-184.60318	1550.8733	156.2967
-59.832115	-184.60318	1550.8733	156.2967
-82.55723	-196.15332	1579.431	159.37045
-82.580605	-196.19452	1580.1979	159.44708
-109.12575	-200.75377	1585.4258	160.1807
-109.2299	-200.87135	1586.3678	160.27611
-132.55347	-190.86061	1599.6154	161.64056
-132.54175	-190.92561	1599.937	161.67308
-151.52008	-168.25041	1604.3896	162.0288
-161.25723	-148.49596	1581.8569	159.69742
-161.2555	-148.49992	1581.7235	159.6842
-161.2555	-148.49992	1581.7235	159.6842
-161.92491	-151.71196	1609.5619	162.47849
-161.92491	-151.71196	1609.5619	162.47849
-155.8971	-168.88373	1635.4393	165.15106
-155.76471	-168.73503	1634.0961	165.01527
-143.60446	-186.72415	1648.7574	166.54997
-118.64047	-201.54059	1667.217	168.354
-117.68179	-200.83148	1659.7902	167.60327
-117.68179	-200.83148	1659.7902	167.60327
-85.0705	-215.40186	1664.1139	168.01518
-84.897446	-215.05313	1660.9832	167.69974
-28.586733	-235.71124	1652.0648	166.90402
-28.50031	-235.34814	1649.1658	166.61179
-3.6256905	-238.56096	1656.366	167.34613
-3.6256905	-238.56096	1656.366	167.34613
14.408068	-238.85236	1664.7441	168.18535
31.34586	-239.8696	1669.1978	168.66359
31.34586	-239.8696	1669.1978	168.66359
50.92544	-245.78386	1680.6335	169.9274
50.92544	-245.78386	1680.6335	169.9274
71.74089	-251.06345	1679.6819	169.98561
71.691696	-250.96237	1679.143	169.93065
94.16711	-257.15967	1678.1897	170.03879
116.5531	-274.27536	1691.9777	171.80222
116.555374	-274.34607	1692.5865	171.86331
138.01419	-291.75378	1683.5635	171.42212
137.99156	-291.62097	1683.0133	171.36563
