x	y	z	diognalDistance	speedX	speedY	P_INPUT_X	P_INPUT_Y
33.170574	4.291289	-104.5213	33.447006	-4.9789033	-0.6441225
31.6823	3.9192295	-104.875114	31.923792	-4.7588305	-0.5887055
31.571068	4.493652	-107.57054	31.889265	-4.745303	-0.67531824
30.902884	5.6615868	-108.6572	31.417221	-4.648165	-0.85107464
30.902884	5.6615868	-108.6572	31.417221	-4.6512556	-0.85164076
30.390388	7.291922	-110.41404	31.252964	-4.57742	-1.0969204
29.819794	9.041634	-112.47815	31.160412	-4.494813	-1.3602811
28.847618	10.440841	-113.76335	30.67892	-4.3518715	-1.5712065
27.710098	11.190572	-114.62086	29.884418	-4.184015	-1.6847851
27.710098	11.190572	-114.62086	29.884418	-4.1867857	-1.6859041
26.72632	11.630066	-115.75299	29.14712	-4.0418916	-1.7529912
25.746227	12.176766	-116.92211	28.480553	-3.897452	-1.8362141
24.895771	12.882679	-117.77458	28.031462	-3.7723732	-1.9433892
24.250437	13.733105	-119.06233	27.869013	-3.6779983	-2.0723264
24.242216	13.7291975	-119.0289	27.859934	-3.6791894	-2.0731132
24.242216	13.7291975	-119.0289	27.859934	-3.6816137	-2.0744863
24.242216	13.7291975	-119.0289	27.859934	-3.684038	-2.075859
23.42977	14.424631	-119.97928	27.51407	-3.564514	-2.1816165
22.405527	14.987087	-120.78945	26.955898	-3.413118	-2.2674835
22.410576	14.992926	-120.81669	26.96334	-3.4161165	-2.2698588
21.083109	15.278647	-121.72316	26.037176	-3.2191048	-2.3142447
21.070776	15.264453	-121.59606	26.018862	-3.219362	-2.3136423
19.30211	15.355738	-121.88618	24.66516	-2.955992	-2.3288703
17.564137	15.5281315	-122.70488	23.444014	-2.6970525	-2.3562822
17.56888	15.537966	-122.75714	23.45408	-2.6995208	-2.359311
15.780265	15.91646	-123.215675	22.413176	-2.4328067	-2.417677
15.802953	15.928944	-123.32555	22.438017	-2.4377902	-2.4211423
14.059454	16.5393	-123.9486	21.707527	-2.1776712	-2.51435
14.063603	16.541039	-123.96241	21.711538	-2.1797001	-2.5162647
14.063603	16.541039	-123.96241	21.711538	-2.1811066	-2.5179188
12.258398	16.9913	-126.363144	20.951674	-1.9115514	-2.5871572
10.632563	16.891415	-126.86537	19.95924	-1.6687394	-2.5738635
10.623042	16.880344	-126.75496	19.9448	-1.6683736	-2.5738912
9.204764	16.249363	-126.76385	18.675371	-1.4565523	-2.4808688
9.210046	16.256226	-126.816505	18.683945	-1.4582655	-2.4835236
8.021607	15.312748	-127.02065	17.286598	-1.2808019	-2.3435333
6.7354846	14.062572	-126.51318	15.592392	-1.088557	-2.157413
6.7373595	14.065588	-126.55154	15.5959215	-1.0895121	-2.1592722
5.39031	12.858138	-126.40736	13.942279	-0.88799363	-1.9794406
5.392875	12.859456	-126.42691	13.944487	-0.88891774	-1.9809241
3.9626303	11.472771	-126.438	12.13783	-0.67477727	-1.7740686
3.968297	11.478089	-126.482895	12.144707	-0.6760241	-1.7760142
2.2760808	10.183067	-126.27421	10.434338	-0.42241925	-1.5827793
2.2722096	10.176094	-126.205696	10.426688	-0.4220658	-1.5827508
2.2722096	10.176094	-126.205696	10.426688	-0.42229304	-1.5837684
0.39221245	9.408976	-125.9158	9.417147	-0.14033267	-1.4696416
-1.5723665	9.150994	-125.437325	9.285097	0.15451142	-1.4318595
-2.9225597	9.099748	-124.21158	9.557549	0.35733265	-1.4250824
-2.9218097	9.104181	-124.24362	9.5615425	0.35751233	-1.4266579
-3.3769228	9.176615	-123.38496	9.7782345	0.426117	-1.4384406
