x	y	z	distance
53.97571	69.74908	1253.0865	125.61864
52.82696	73.598206	1254.7202	125.79866
52.835403	73.61014	1254.5052	125.77732
59.86334	77.26813	1266.7622	127.052765
59.88542	77.28915	1266.9016	127.066895
70.745766	75.840805	1268.4952	127.27282
70.71843	75.83758	1268.2018	127.2434
77.42494	73.139786	1255.15	125.96609
77.49922	73.14146	1255.5092	126.002335
78.4423	74.27439	1252.4075	125.70579
78.4423	74.27439	1252.4075	125.70579
74.655846	76.35167	1255.6692	126.020164
74.655846	76.35167	1255.6692	126.020164
74.655846	76.35167	1255.6692	126.020164
74.655846	76.35167	1255.6692	126.020164
74.655846	76.35167	1255.6692	126.020164
67.72826	78.127396	1252.7184	125.69782
70.25373	82.800125	1256.3354	126.10195
70.259735	82.81819	1256.4058	126.10911
69.24891	91.320564	1267.9551	127.3124
69.2334	91.298615	1267.6642	127.283195
63.880905	104.544945	1277.9557	128.38152
63.88946	104.488144	1277.6564	128.35129
58.715744	114.02892	1270.8849	127.73405
58.71998	114.00673	1270.6633	127.711815
57.366554	113.24301	1271.0834	127.74067
54.906307	106.01401	1277.1577	128.27258
54.906307	106.01401	1277.1577	128.27258
54.906307	106.01401	1277.1577	128.27258
46.888638	99.4483	1273.9749	127.87104
46.89642	99.4684	1274.039	127.87762
40.757946	95.017784	1266.4418	127.065506
40.757946	95.017784	1266.4418	127.065506
38.16528	88.9563	1262.6002	126.63053
35.747715	82.35576	1260.5974	126.37904
35.747715	82.35576	1260.5974	126.37904
28.99836	76.25373	1263.4099	126.60412
28.99836	76.25373	1263.4099	126.60412
21.566618	70.203186	1258.1245	126.02662
21.607597	70.242645	1258.824	126.09674
21.607597	70.242645	1258.824	126.09674
14.848961	66.01348	1254.835	125.66578
14.848961	66.01348	1254.835	125.66578
4.2317777	62.927746	1262.4241	126.39986
4.2317777	62.927746	1262.4241	126.39986
-9.515809	57.443794	1265.3438	126.668274
-19.022797	48.13904	1259.4103	126.04735
-19.022797	48.13904	1259.4103	126.04735
-25.210014	38.463444	1251.5481	125.23928
-25.250082	38.455223	1251.9774	125.282234
-25.250082	38.455223	1251.9774	125.282234
-31.743935	33.584427	1248.7391	124.9594
-31.743935	33.584427	1248.7391	124.9594
-38.722015	31.385826	1244.8287	124.58263
-41.827553	27.600117	1239.5896	124.06022
-41.827553	27.600117	1239.5896	124.06022
-42.96991	23.911484	1236.1018	123.707954
-42.96991	23.911484	1236.1018	123.707954
-43.263893	22.970093	1232.8762	123.38489
-43.263893	22.970093	1232.8762	123.38489
-43.188168	23.606339	1235.6227	123.66025
-43.188168	23.606339	1235.6227	123.66025
-45.43806	22.191484	1239.9244	124.09551
-45.43806	22.191484	1239.9244	124.09551
-47.620987	20.156832	1238.5459	123.962494
-47.620987	20.156832	1238.5459	123.962494
-47.865353	20.126665	1238.0975	123.918594
-47.865353	20.126665	1238.0975	123.918594
-48.51779	20.5965	1240.27	124.138954
-48.514442	20.650848	1239.6552	124.0776
-52.98569	23.131418	1247.1724	124.851166
-58.862286	27.918655	1250.757	125.245255
-58.862286	27.918655	1250.757	125.245255
-61.536156	31.79892	1244.5212	124.64473
-61.528656	31.795485	1244.3877	124.631355
-62.03295	36.054787	1246.4436	124.85069
-62.03295	36.054787	1246.4436	124.85069
-63.39042	39.864674	1245.6284	124.78772
-63.39042	39.864674	1245.6284	124.78772
-63.148838	40.811783	1246.849	124.9114
-64.735245	38.688614	1247.3143	124.95922
-64.735245	38.688614	1247.3143	124.95922
-68.67607	37.062805	1249.4291	125.186386
-68.67607	37.062805	1249.4291	125.186386
-68.67607	37.062805	1249.4291	125.186386
-71.71372	43.144775	1254.1433	125.69327
-71.71372	43.144775	1254.1433	125.69327
-64.94672	51.034523	1280.0491	128.27113
-64.94672	51.034523	1280.0491	128.27113
-46.817204	52.8695	1286.2206	128.81578
-26.07732	52.34852	1283.8756	128.52069
-25.38892	51.844604	1278.2502	127.95531
-6.856279	44.408585	1291.1415	129.19232
-6.856279	44.408585	1291.1415	129.19232
12.708192	29.14995	1314.6392	131.50237
12.718332	29.166786	1315.3518	131.57367
12.718332	29.166786	1315.3518	131.57367
34.470856	8.07837	1320.1167	132.05914
53.29845	-11.639669	1306.7158	130.78542
53.37934	-11.750656	1307.8835	130.90253
65.2238	-25.84314	1283.0968	128.50134
65.23263	-25.819609	1283.941	128.58563
65.23263	-25.819609	1283.941	128.58563
72.126144	-35.06489	1268.6418	127.117424
77.58769	-39.567265	1265.8208	126.881355
77.58769	-39.567265	1265.8208	126.881355
85.62461	-40.033833	1263.8657	126.739525
85.62461	-40.033833	1263.8657	126.739525
91.54702	-38.536213	1255.013	125.89374
91.54702	-38.536213	1255.013	125.89374
95.14418	-36.4192	1254.9475	125.907585
95.12649	-36.44236	1254.5214	125.865036
99.1221	-34.870205	1255.1737	125.95643
99.1221	-34.870205	1255.1737	125.95643
105.224266	-37.116463	1259.7208	126.46527
111.63689	-43.392147	1262.3932	126.80624
114.648674	-50.27994	1258.0891	126.430244
114.648674	-50.27994	1258.0891	126.430244
114.648674	-50.27994	1258.0891	126.430244
114.009445	-55.679287	1250.1764	125.659836
114.06975	-55.67607	1250.8119	125.723595
114.045944	-58.103935	1244.0522	125.06193
114.07698	-58.103966	1244.1934	125.07625
114.10402	-56.594894	1242.4266	124.89383
111.1308	-53.97677	1240.8027	124.693825
111.1308	-53.97677	1240.8027	124.693825
108.17708	-52.576912	1239.569	124.53906
108.17708	-52.576912	1239.569	124.53906
108.17708	-52.576912	1239.569	124.53906
106.900246	-52.15546	1238.1747	124.387474
106.900246	-52.15546	1238.1747	124.387474
103.87413	-50.00535	1240.8668	124.62106
103.87413	-50.00535	1240.8668	124.62106
96.229065	-46.277042	1251.0393	125.558784
84.1478	-44.883392	1251.9912	125.56183
84.1478	-44.883392	1251.9912	125.56183
72.071236	-44.110138	1250.2163	125.306854
72.071236	-44.110138	1250.2163	125.306854
61.21086	-40.732445	1244.3883	124.65585
55.560574	-35.32264	1235.5132	123.726616
55.560574	-35.32264	1235.5132	123.726616
54.726868	-34.23836	1234.5023	123.618904
54.7136	-34.245064	1234.0969	123.57838
52.08897	-35.246006	1236.2233	123.7822
52.082306	-35.23706	1236.7823	123.83799
45.139732	-35.116695	1245.1791	124.64918
45.139732	-35.116695	1245.1791	124.64918
36.05599	-33.559948	1247.7345	124.870636
36.05599	-33.559948	1247.7345	124.870636
25.965464	-30.289371	1247.5634	124.820114
25.965464	-30.289371	1247.5634	124.820114
16.350687	-27.633467	1246.7681	124.71814
16.374968	-27.62208	1246.5568	124.69703
8.355638	-25.8168	1241.6879	124.19843
8.355638	-25.8168	1241.6879	124.19843
5.582025	-25.720083	1231.028	123.13093
5.557475	-25.71735	1231.1681	123.14493
7.93417	-26.551758	1229.7297	123.004196
7.9259415	-26.556532	1229.383	122.96954
7.9259415	-26.556532	1229.383	122.96954
11.918846	-24.106293	1232.6528	123.29461
11.918846	-24.106293	1232.6528	123.29461
16.697577	-20.84552	1235.4158	123.57044
16.697577	-20.84552	1235.4158	123.57044
16.697577	-20.84552	1235.4158	123.57044
26.677866	-21.24282	1246.6761	124.71425
27.17946	-20.741632	1250.912	125.13791
41.557163	-20.080223	1246.1537	124.700806
41.557163	-20.080223	1246.1537	124.700806
50.552498	-18.4571	1237.6055	123.8775
60.51067	-14.732529	1240.5667	124.2129
61.311447	-14.085177	1245.8835	124.74708
71.73005	-11.145731	1237.0532	123.91812
72.647194	-10.346281	1244.634	124.67953
75.91095	-11.479107	1239.8698	124.22445
75.88962	-11.465296	1239.7336	124.21071
75.88962	-11.465296	1239.7336	124.21071
72.255775	-16.880472	1246.1448	124.8352
69.42598	-21.72949	1226.0302	122.81865
69.42598	-21.72949	1226.0302	122.81865
70.85679	-23.850662	1237.6375	123.98935
71.745964	-23.91528	1241.0103	124.331245
78.160255	-35.438877	1249.9929	125.29355
78.160255	-35.438877	1249.9929	125.29355
84.61036	-46.729053	1238.3394	124.21058
84.61036	-46.729053	1238.3394	124.21058
86.264534	-53.69451	1237.8021	124.19657
86.75492	-53.936142	1236.4287	124.06416
87.41935	-59.408745	1228.9597	123.34965
87.3671	-59.422966	1228.658	123.31928
92.19257	-60.687786	1225.4672	123.04277
92.19257	-60.687786	1225.4672	123.04277
95.41562	-58.27851	1222.2694	122.73724
95.41562	-58.27851	1222.2694	122.73724
94.734955	-56.12299	1222.613	122.75615
94.72287	-56.107742	1222.285	122.72332
92.95411	-55.2603	1224.1921	122.89591
92.95411	-55.2603	1224.1921	122.89591
91.833145	-59.0026	1227.5201	123.236374
91.833145	-59.0026	1227.5201	123.236374
90.03821	-64.05957	1227.5637	123.252716
90.06543	-64.04169	1227.7687	123.27323
88.413765	-67.25048	1223.0005	122.8035
88.413765	-67.25048	1223.0005	122.8035
88.42002	-67.35037	1220.8635	122.59127
86.3097	-65.947945	1223.5743	122.838615
80.98955	-64.057755	1223.8269	122.81754
80.98955	-64.057755	1223.8269	122.81754
80.98955	-64.057755	1223.8269	122.81754
76.58996	-61.363564	1222.5979	122.65305
76.58996	-61.363564	1222.5979	122.65305
73.917114	-59.324306	1220.5516	122.4226
73.17277	-58.138268	1219.8857	122.34605
73.1104	-58.11165	1219.4984	122.30693
74.048325	-58.465744	1220.9977	122.46374
74.048325	-58.465744	1220.9977	122.46374
74.048325	-58.465744	1220.9977	122.46374
74.16422	-60.733776	1221.5339	122.528946
74.16422	-60.733776	1221.5339	122.528946
72.45265	-63.462097	1219.403	122.32008
72.44369	-63.467003	1219.4679	122.32653
73.32459	-65.14108	1220.2229	122.41584
75.39028	-65.49748	1218.4158	122.250175
75.435875	-65.52591	1218.745	122.28342
73.224014	-65.468796	1221.1714	122.51153
73.224014	-65.468796	1221.1714	122.51153
70.164406	-64.919945	1217.6355	122.13819
70.164406	-64.919945	1217.6355	122.13819
68.605415	-62.789707	1218.1178	122.16628
68.584595	-62.796272	1217.7329	122.12783
67.60762	-61.029266	1224.4717	122.78543
67.63309	-61.003754	1224.7336	122.81157
64.351234	-61.218475	1226.4912	122.9703
64.351234	-61.218475	1226.4912	122.9703
60.490757	-60.96941	1222.1284	122.51426
60.504955	-60.981384	1222.3915	122.54063
58.676773	-59.376835	1222.843	122.5689
58.676773	-59.376835	1222.843	122.5689
56.294296	-57.98201	1225.1854	122.78478
56.294296	-57.98201	1225.1854	122.78478
54.56259	-57.97481	1226.4338	122.901505
54.56259	-57.97481	1226.4338	122.901505
54.784447	-61.917477	1226.048	122.88323
54.784447	-61.917477	1226.048	122.88323
55.653362	-67.71053	1235.6809	123.87854
55.685913	-67.71944	1235.8217	123.89278
58.932384	-75.11702	1237.6069	124.128426
60.575977	-81.47775	1222.9985	122.72056
60.575977	-81.47775	1222.9985	122.72056
59.651794	-82.774826	1221.2731	122.55276
58.65844	-82.706924	1222.0549	122.62543
58.65844	-82.706924	1222.0549	122.62543
58.65844	-82.706924	1222.0549	122.62543
56.53877	-84.871376	1222.3572	122.66038
56.53877	-84.871376	1222.3572	122.66038
54.55519	-83.38279	1222.49	122.65442
54.55519	-83.38279	1222.49	122.65442
53.63018	-74.63617	1230.8505	123.4277
51.70881	-63.71706	1230.9261	123.36583
51.692673	-63.700798	1230.7678	123.349884
49.08768	-56.89699	1225.7261	122.80274
49.08768	-56.89699	1225.7261	122.80274
46.48088	-54.559826	1223.9601	122.60569
46.470848	-54.561775	1224.0254	122.61218
46.470848	-54.561775	1224.0254	122.61218
42.366352	-52.992638	1224.8203	122.6698
39.74795	-50.32329	1223.6814	122.53605
39.74795	-50.32329	1223.6814	122.53605
40.88985	-50.297234	1226.4846	122.81964
40.88985	-50.297234	1226.4846	122.81964
45.503735	-52.564575	1227.9393	122.9906
45.503735	-52.564575	1227.9393	122.9906
48.557934	-53.232765	1222.0759	122.41982
48.557934	-53.232765	1222.0759	122.41982
48.557934	-53.232765	1222.0759	122.41982
48.59278	-53.50163	1223.2993	122.54325
47.598053	-56.06813	1223.5114	122.57199
47.598053	-56.06813	1223.5114	122.57199
46.73695	-57.663265	1221.5106	122.376366
46.73695	-57.663265	1221.5106	122.376366
45.285934	-57.533306	1220.7399	122.293365
44.034744	-55.94874	1221.1224	122.31964
44.034744	-55.94874	1221.1224	122.31964
42.87807	-54.913177	1218.7366	122.07264
43.36605	-53.61448	1219.2439	122.11923
43.36605	-53.61448	1219.2439	122.11923
43.36605	-53.61448	1219.2439	122.11923
42.878677	-51.1437	1219.0507	122.08762
42.878677	-51.1437	1219.0507	122.08762
41.283745	-51.065742	1220.2854	122.205086
41.283745	-51.065742	1220.2854	122.205086
40.42088	-53.056656	1219.5454	122.136795
40.42267	-53.07217	1219.614	122.14373
41.815117	-53.28382	1218.619	122.04999
43.224773	-50.43178	1218.553	122.036194
43.22166	-50.4421	1218.4849	122.02942
42.814514	-47.349224	1219.3021	122.097206
42.814514	-47.349224	1219.3021	122.097206
42.814514	-47.349224	1219.3021	122.097206
41.13792	-45.442345	1219.9438	122.148285
41.13792	-45.442345	1219.9438	122.148285
37.662975	-43.48973	1222.2428	122.35961
37.662975	-43.48973	1222.2428	122.35961
32.396843	-41.394077	1220.1967	122.13283
28.135778	-38.225323	1220.8954	122.18176
28.121403	-38.22189	1220.8291	122.175095
24.477024	-33.470345	1221.2416	122.19453
24.477024	-33.470345	1221.2416	122.19453
22.51448	-29.295982	1220.3655	122.09247
22.486687	-29.290312	1220.2338	122.07924
22.486687	-29.290312	1220.2338	122.07924
20.910393	-27.943722	1220.3359	122.083496
20.161516	-27.918625	1219.2524	121.97386
20.173243	-27.889978	1219.0494	121.95353
20.988562	-26.282942	1219.6118	122.00755
20.988562	-26.282942	1219.6118	122.00755
19.874271	-24.383007	1221.1521	122.155716
19.874271	-24.383007	1221.1521	122.155716
17.584293	-23.603582	1220.4054	122.07603
17.584293	-23.603582	1220.4054	122.07603
17.584293	-23.603582	1220.4054	122.07603
16.599504	-21.86513	1220.574	122.08827
16.677101	-18.73142	1221.5039	122.17613
16.661694	-18.72744	1221.3057	122.15629
17.63893	-16.645939	1222.3462	122.258675
17.63893	-16.645939	1222.3462	122.258675
18.592749	-15.495871	1223.0262	122.32658
18.59369	-15.4690695	1222.893	122.31321
18.91981	-11.611055	1225.8473	122.60482
19.227247	-5.3909054	1227.6699	122.78323
19.222591	-5.389607	1227.4	122.75623
19.222591	-5.389607	1227.4	122.75623
21.022873	-1.0124414	1228.5552	122.87354
21.022873	-1.0124414	1228.5552	122.87354
23.617487	0.5364277	1228.386	122.861305
23.617487	0.5364277	1228.386	122.861305
24.32617	1.1156545	1229.1613	122.94024
24.32617	1.1156545	1229.1613	122.94024
24.115494	-1.6172658	1232.8887	123.31256
23.303238	-5.911513	1230.7839	123.101875
23.303238	-5.911513	1230.7839	123.101875
23.115086	-6.7802505	1227.1144	122.73508
23.115086	-6.7802505	1227.1144	122.73508
23.115086	-6.7802505	1227.1144	122.73508
23.395573	-1.218061	1231.6755	123.18983
23.395573	-1.218061	1231.6755	123.18983
22.016235	4.7667165	1231.1528	123.135895
19.431513	7.184599	1230.0751	123.02495
19.431513	7.184599	1230.0751	123.02495
18.822428	9.678532	1229.2129	122.93951
18.822428	9.678532	1229.2129	122.93951
19.3891	12.109264	1230.3481	123.05605
19.3891	12.109264	1230.3481	123.05605
19.16271	13.291929	1230.219	123.04401
19.16271	13.291929	1230.219	123.04401
19.16271	13.291929	1230.219	123.04401
17.892847	13.395256	1230.6266	123.082954
17.480606	12.822872	1231.6161	123.180695
17.480606	12.822872	1231.6161	123.180695
15.003878	10.217687	1237.508	123.76412
15.003878	10.217687	1237.508	123.76412
15.003878	10.217687	1237.508	123.76412
8.02647	7.814336	1241.4438	124.14944
0.15545738	10.590244	1245.6459	124.569084
0.15545738	10.590244	1245.6459	124.569084
-5.274198	13.532029	1245.0634	124.51481
-5.274198	13.532029	1245.0634	124.51481
-12.49699	8.512563	1264.3961	126.448654
-12.454215	8.492443	1263.9598	126.40497
-24.189655	-2.7795887	1272.2488	127.248184
-23.765766	-3.3707654	1274.9269	127.51529
-38.47883	-13.72449	1273.1066	127.37618
-38.48564	-13.700446	1273.4144	127.40695
-38.48564	-13.700446	1273.4144	127.40695
-38.48564	-13.700446	1273.4144	127.40695
-60.83431	-29.653303	1250.364	125.21942
-65.11209	-35.1641	1255.825	125.80033
-65.11209	-35.1641	1255.825	125.80033
-65.11209	-35.1641	1255.825	125.80033
-71.937805	-32.41322	1253.1495	125.56311
-71.937805	-32.41322	1253.1495	125.56311
-76.86885	-26.866617	1247.8685	125.05225
-76.891205	-26.844742	1247.382	125.00379
-80.79777	-29.09046	1251.9266	125.48685
-80.400856	-33.657032	1245.1554	124.82024
-80.400856	-33.657032	1245.1554	124.82024
-78.70574	-34.41313	1240.6589	124.36291
-78.70574	-34.41313	1240.6589	124.36291
-78.70574	-34.41313	1240.6589	124.36291
-79.99582	-35.129128	1242.2935	124.536194
-79.99582	-35.129128	1242.2935	124.536194
-82.87277	-38.220314	1245.2925	124.863205
-82.87277	-38.220314	1245.2925	124.863205
-84.866936	-41.75167	1247.3198	125.09006
-86.47195	-44.12533	1243.6407	124.7424
-86.47195	-44.12533	1243.6407	124.7424
-86.483826	-43.22086	1243.2236	124.69774
-86.483826	-43.22086	1243.2236	124.69774
-84.464264	-41.493134	1244.7102	124.826256
-84.464264	-41.493134	1244.7102	124.826256
-84.464264	-41.493134	1244.7102	124.826256
-81.64966	-40.325043	1244.3441	124.76719
-81.64966	-40.325043	1244.3441	124.76719
-79.32266	-40.27069	1245.1279	124.83018
-77.29437	-40.748528	1245.0227	124.8085
-77.27311	-40.730644	1244.885	124.794586
-76.65178	-41.357567	1245.0178	124.80606
-76.669334	-41.36049	1245.0876	124.81314
-77.4896	-41.261574	1244.3096	124.740265
-77.4896	-41.261574	1244.3096	124.740265
-77.4164	-39.133953	1244.413	124.74328
-77.39509	-39.116013	1244.273	124.72912
-73.51045	-37.500008	1245.5474	124.82781
-73.54367	-37.536194	1245.9023	124.86354
-69.716774	-37.88656	1246.4792	124.900215
-69.716774	-37.88656	1246.4792	124.900215
-66.875275	-40.089283	1245.3632	124.78016
-66.875275	-40.089283	1245.3632	124.78016
-65.000206	-40.28335	1241.2792	124.36325
-65.000206	-40.28335	1241.2792	124.36325
-65.000206	-40.28335	1241.2792	124.36325
-62.82068	-37.37562	1243.4755	124.562225
-60.333004	-35.385563	1242.3408	124.43082
-60.333004	-35.385563	1242.3408	124.43082
-61.71649	-34.637936	1245.9618	124.79702
-61.71649	-34.637936	1245.9618	124.79702
-63.474335	-33.767162	1244.5591	124.6634
-63.474335	-33.767162	1244.5591	124.6634
-62.492466	-34.51707	1245.6616	124.77058
-61.269867	-35.86976	1243.8561	124.58806
-61.49158	-35.139706	1245.6556	124.76675
-61.51049	-35.07171	1244.9701	124.6982
-63.575935	-34.360283	1243.493	124.55912
-63.575935	-34.360283	1243.493	124.55912
-63.575935	-34.360283	1243.493	124.55912
-64.9728	-34.80668	1243.3535	124.55364
-64.9728	-34.80668	1243.3535	124.55364
-66.86078	-36.104874	1246.9117	124.922485
-66.86001	-36.084587	1247.117	124.94291
-67.34426	-37.165596	1243.1711	124.55484
-66.696144	-40.298786	1248.4946	125.092415
-66.696144	-40.298786	1248.4946	125.092415
-64.41409	-41.488937	1244.8198	124.71755
-64.41409	-41.488937	1244.8198	124.71755
-60.16371	-41.27256	1246.3733	124.85069
-60.1471	-41.2703	1246.3032	124.843605
-60.1471	-41.2703	1246.3032	124.843605
-57.65081	-41.101715	1241.8633	124.38799
-56.953674	-37.815746	1246.2169	124.80907
-56.85688	-37.399673	1244.1649	124.602486
-58.563484	-35.405064	1241.7932	124.367744
-58.563484	-35.405064	1241.7932	124.367744
-59.922417	-36.246754	1247.6082	124.95722
-59.922417	-36.246754	1247.6082	124.95722
-59.734123	-36.249672	1246.7781	124.87345
-59.734123	-36.249672	1246.7781	124.87345
-63.11598	-35.576405	1252.3589	125.44529
-63.10818	-35.544968	1252.21	125.4303
-66.65712	-36.102245	1248.0876	125.038765
-66.65712	-36.102245	1248.0876	125.038765
-65.43288	-39.91594	1254.174	125.65138
-65.43288	-39.91594	1254.174	125.65138
-66.396935	-45.456093	1254.8182	125.73955
-66.396935	-45.456093	1254.8182	125.73955
-70.32569	-49.492016	1253.085	125.60323
-70.32569	-49.492016	1253.085	125.60323
-71.34845	-50.638138	1243.6624	124.673615
-71.34845	-50.638138	1243.6624	124.673615
-71.42915	-50.048874	1243.9338	124.69877
-71.43496	-50.05651	1243.7876	124.68425
-79.29616	-49.51976	1255.9741	125.94487
-79.35895	-49.478348	1255.3159	125.87946
-86.590195	-48.980755	1249.5046	125.34588
-86.57578	-48.986282	1249.2957	125.32497
-89.96598	-47.900887	1246.9349	125.10935
-95.92922	-45.756325	1251.298	125.58036
-95.881546	-45.746742	1251.0126	125.55152
-95.881546	-45.746742	1251.0126	125.55152
-106.2671	-44.49549	1259.7551	126.501205
-116.08609	-46.118263	1259.726	126.59038
-116.08609	-46.118263	1259.726	126.59038
-116.08609	-46.118263	1259.726	126.59038
-124.89218	-46.551395	1255.8247	126.2878
-124.8846	-46.563217	1255.7544	126.28078
-131.09634	-44.12971	1248.9749	125.66113
-136.78786	-45.835136	1251.598	125.988464
-136.82368	-45.842575	1251.8135	126.01029
-142.43279	-52.099327	1257.4596	126.65726
-142.43279	-52.099327	1257.4596	126.65726
-144.47958	-56.750473	1246.4182	125.60467
-144.51779	-56.72326	1247.0232	125.66502
-144.51779	-56.72326	1247.0232	125.66502
-146.7842	-58.03516	1244.1625	125.413475
-146.7631	-58.032703	1244.0929	125.40631
-150.4905	-57.469044	1242.8679	125.3264
-153.84274	-56.282738	1243.7876	125.45289
-153.84274	-56.282738	1243.7876	125.45289
-162.32605	-58.9525	1254.411	126.62433
-162.26318	-58.940712	1254.1251	126.59515
-169.61821	-63.079445	1250.0144	126.3046
-169.62082	-63.07562	1249.9401	126.297264
-174.9512	-65.93607	1247.3246	126.12589
-174.9015	-65.935165	1247.047	126.097755
-178.32793	-70.2768	1245.5793	126.0241
-178.32793	-70.2768	1245.5793	126.0241
-179.27551	-74.98666	1243.6248	125.871574
-179.27551	-74.98666	1243.6248	125.871574
-179.27551	-74.98666	1243.6248	125.871574
-179.75424	-78.0477	1239.3723	125.47695
-179.96498	-79.61473	1236.1134	125.167984
-179.96498	-79.61473	1236.1134	125.167984
-182.85262	-80.04646	1237.011	125.301186
-185.31873	-80.474174	1235.3828	125.17947
-185.29692	-80.47084	1235.3176	125.17269
-185.29692	-80.47084	1235.3176	125.17269
-186.68846	-79.270355	1235.1772	125.171844
-186.68846	-79.270355	1235.1772	125.171844
-190.03813	-78.62968	1238.1718	125.5136
-190.02167	-78.63839	1237.8909	125.485695
-195.31757	-79.964264	1241.1559	125.897224
-200.4501	-84.246376	1245.2349	126.40758
-200.41518	-84.24613	1245.0166	126.38552
-200.41518	-84.24613	1245.0166	126.38552
-204.02	-89.95021	1244.6703	126.44838
-205.54771	-94.27288	1240.2938	126.07402
-205.54568	-94.279816	1240.3647	126.08102
-205.54568	-94.279816	1240.3647	126.08102
-208.75764	-99.1002	1242.2256	126.353676
-215.06824	-101.91517	1241.3461	126.395454
-215.05014	-101.88841	1241.0746	126.36827
-215.05014	-101.88841	1241.0746	126.36827
-221.49696	-101.48202	1239.0328	126.27596
-227.18153	-100.86414	1240.118	126.47837
-227.18004	-100.85718	1240.0405	126.470695
-231.45964	-102.02979	1239.8296	126.53699
-231.4339	-102.01804	1239.6874	126.5225
-231.4339	-102.01804	1239.6874	126.5225
-236.03818	-105.40714	1242.3342	126.89442
-238.45366	-112.312805	1244.1038	127.171875
-238.45366	-112.312805	1244.1038	127.171875
-239.6467	-118.68535	1241.325	126.980484
-239.6467	-118.68535	1241.325	126.980484
