x	y	z	diognalDistance	speedX	speedY	P_INPUT_X	P_INPUT_Y
16.018637	0.41103688	-79.49931	16.023909	-2.4043975	-0.061696637
7.786975	-1.8167012	-79.52976	7.996085	-1.1704268	0.27264577
7.7379074	-1.8186096	-79.0935	7.9487453	-1.1638405	0.27311388
3.9664094	-2.0990102	-78.33007	4.487566	-0.5985125	0.31538388
3.9603443	-2.0937166	-78.15213	4.4797297	-0.5979987	0.3147992
-0.13684162	-2.1330395	-77.36174	2.1374245	0.016592901	0.32091096
-0.13978119	-2.1315117	-77.21773	2.13609	0.017047815	0.32089493
-4.0845237	-2.7022846	-77.39232	4.897517	0.6091677	0.40678108
-6.761647	-2.9887664	-76.83361	7.3927393	1.0114124	0.45005226
-6.795622	-2.9860253	-76.76482	7.422724	1.0171882	0.44993967
-7.9792786	-2.7275584	-76.09962	8.432583	1.1955345	0.41144237
-7.9844317	-2.7283638	-76.12893	8.43772	1.197106	0.41183603
-7.9844317	-2.7283638	-76.12893	8.43772	1.1979045	0.41210887
-8.326421	-1.8512493	-76.50351	8.5297365	1.2500354	0.28072682
-8.333482	-1.850168	-76.45661	8.536395	1.2519279	0.28074965
-7.8471518	-0.7534496	-76.95648	7.88324	1.1797631	0.11631723
-7.3365154	0.43930653	-76.87945	7.3496566	1.1039013	-0.06264014
-7.3774505	0.46965826	-76.708115	7.392385	1.1107793	-0.06723986
-6.929605	1.6348468	-76.81569	7.119842	1.0442954	-0.24218163
-6.981246	1.67175	-76.74555	7.178617	1.0527397	-0.24788427
-6.6255665	2.838839	-76.65138	7.20813	1.0000504	-0.4232315
-6.740643	3.709769	-76.70399	7.694066	1.0179859	-0.554242
-6.740643	3.709769	-76.70399	7.694066	1.01866	-0.554613
-6.740643	3.709769	-76.70399	7.694066	1.0193341	-0.554984
-6.915902	3.291931	-77.41224	7.6594067	1.0463145	-0.49263743
-7.091879	2.0491998	-76.91088	7.382003	1.0734202	-0.3064327
-7.093599	2.0490854	-76.92574	7.3836236	1.0743876	-0.30662045
-7.321668	0.86254144	-76.230774	7.3722997	1.1093302	-0.1287251
-7.3216763	0.86167526	-76.235435	7.3722067	1.1100636	-0.12868133
-7.4361973	-0.21760954	-75.74935	7.4393806	1.1279852	0.03323316
-7.4361973	-0.21760954	-75.74935	7.4393806	1.1287289	0.033254918
-7.396603	-1.1176978	-76.01924	7.4805737	1.1235294	0.16837993
-7.550931	-2.1733458	-75.50785	7.85748	1.1474336	0.32694447
-7.550931	-2.1733458	-75.50785	7.85748	1.1481888	0.32716182
-7.550931	-2.1733458	-75.50785	7.85748	1.1489439	0.32737914
-7.9425473	-3.3788257	-75.26793	8.631369	1.2084806	0.508539
-7.938141	-3.3801885	-75.22428	8.627848	1.2086134	0.5090814
-8.640922	-4.6972847	-75.16578	9.835141	1.3148947	0.7071156
-8.640922	-4.6972847	-75.16578	9.835141	1.3157587	0.70758533
-9.3090315	-6.1328206	-74.72885	11.147626	1.4169061	0.923529
-9.305762	-6.131289	-74.71526	11.144053	1.4173464	0.92391247
-9.431987	-6.3287215	-73.35268	11.358481	1.4372232	0.95416015
-9.245905	-6.016404	-73.16367	11.031041	1.4102355	0.90791416
-9.244042	-6.0156446	-73.148026	11.029066	1.4108806	0.90840185
-9.244042	-6.0156446	-73.148026	11.029066	1.411805	0.9090034
-9.181761	-6.1674147	-73.14407	11.06082	1.4033809	0.9323857
-9.182716	-6.1674824	-73.15137	11.061651	1.4044425	0.93301255
-9.207933	-6.1983805	-73.04116	11.099818	1.4091458	0.9382671
-9.206433	-6.197142	-73.0281	11.097882	1.4098414	0.93870103
-9.251485	-6.105727	-73.03179	11.084668	1.4175243	0.9255994
-9.251485	-6.105727	-73.03179	11.084668	1.4184494	0.92621
-9.245374	-6.094066	-73.03879	11.073147	1.4184574	0.9250702
-9.245374	-6.094066	-73.03879	11.073147	1.419382	0.9256796
-9.245374	-6.094066	-73.03879	11.073147	1.4203064	0.926289
-9.245374	-6.094066	-73.03879	11.073147	1.421231	0.9268984
-9.245374	-6.094066	-73.03879	11.073147	1.4221555	0.9275078
-9.21821	-6.0736814	-73.00112	11.039248	1.4190028	0.9250575
-9.204936	-6.0620713	-73.00467	11.021776	1.4179322	0.92392224
-9.204936	-6.0620713	-73.00467	11.021776	1.4188526	0.9245284
-9.175185	-6.068859	-73.00523	11.000686	1.4153075	0.9261535
-9.175185	-6.068859	-73.00523	11.000686	1.4162251	0.9267604
-9.159318	-6.0834503	-72.81027	10.995521	1.414761	0.9295574
-9.148537	-6.0719094	-72.80103	10.980155	1.4140587	0.9284334
-9.148537	-6.0719094	-72.80103	10.980155	1.4149735	0.9290406
-9.147734	-6.0635157	-72.804405	10.974846	1.4157678	0.9283879
-9.147734	-6.0635157	-72.804405	10.974846	1.4166825	0.92899424
-9.151339	-6.0588665	-72.81551	10.975284	1.4181384	0.92890275
-9.151339	-6.0588665	-72.81551	10.975284	1.4190536	0.9295086
-9.163494	-6.044831	-72.80276	10.977687	1.4217932	0.9280078
-9.163494	-6.044831	-72.80276	10.977687	1.4227095	0.92861223
-9.163494	-6.044831	-72.80276	10.977687	1.4236258	0.92921674
-9.164557	-6.044945	-72.807076	10.978637	1.4247018	0.9298383
-9.173101	-6.0463204	-72.81757	10.986527	1.4269007	0.93064934
-9.173101	-6.0463204	-72.81757	10.986527	1.4278181	0.93125397
-9.173578	-6.047338	-72.82017	10.987486	1.4288069	0.9320113
-9.173578	-6.047338	-72.82017	10.987486	1.4297243	0.93261606
-9.175569	-6.04757	-72.82153	10.989275	1.4309405	0.9332556
-9.175569	-6.04757	-72.82153	10.989275	1.4318581	0.93386036
-9.181277	-6.0488806	-72.82394	10.994763	1.4336325	0.93466187
-9.181442	-6.049028	-72.82098	10.994982	1.4345753	0.93528885
-9.183374	-6.050949	-72.81733	10.997652	1.4357835	0.93618214
-9.183374	-6.050949	-72.81733	10.997652	1.4367019	0.93678725
-9.183374	-6.050949	-72.81733	10.997652	1.4376202	0.93739235
-9.182769	-6.0506372	-72.81711	10.996975	1.4384476	0.9379506
-9.18369	-6.050993	-72.81822	10.99794	1.4395041	0.93860906
-9.182624	-6.0494037	-72.81037	10.996175	1.4402624	0.9389756
-9.181508	-6.0459733	-72.80663	10.993357	1.4410132	0.93906564
-9.181508	-6.0459733	-72.80663	10.993357	1.4419314	0.93967026
-9.181066	-6.0470815	-72.80352	10.993596	1.4427831	0.94044113
-9.181334	-6.049207	-72.80196	10.994989	1.4437416	0.94136494
-9.181334	-6.049207	-72.80196	10.994989	1.4446597	0.9419699
-9.183227	-6.0489974	-72.80764	10.996455	1.4458619	0.94254327
-9.183227	-6.0489974	-72.80764	10.996455	1.4467802	0.9431482
-9.183227	-6.0489974	-72.80764	10.996455	1.4476986	0.9437531
-9.183973	-6.048158	-72.81348	10.996617	1.4487289	0.94423205
-9.18428	-6.0479183	-72.81216	10.996741	1.4496934	0.9448008
-9.181298	-6.0470624	-72.802475	10.99378	1.4501642	0.94527715
-9.18234	-6.046373	-72.79802	10.99427	1.4512388	0.94577837
-9.18234	-6.046373	-72.79802	10.99427	1.452157	0.946383
-9.182058	-6.0465927	-72.79954	10.994157	1.453033	0.9470206
-9.182058	-6.0465927	-72.79954	10.994157	1.4539511	0.9476253
-9.182026	-6.047334	-72.80213	10.994537	1.4548645	0.94834125
-9.182026	-6.047334	-72.80213	10.994537	1.4557827	0.94894594
-9.182026	-6.047334	-72.80213	10.994537	1.4567009	0.9495507
-9.181183	-6.047411	-72.80202	10.9938755	1.4574926	0.950167
-9.181183	-6.047411	-72.80202	10.9938755	1.4584106	0.95077175
-9.180276	-6.047024	-72.79937	10.992906	1.4591926	0.9513183
-9.180276	-6.047024	-72.79937	10.992906	1.4601107	0.951923
-9.1814575	-6.0473666	-72.80092	10.994081	1.4612061	0.9525792
-9.1814575	-6.0473666	-72.80092	10.994081	1.4621242	0.95318395
-9.181407	-6.0462203	-72.79371	10.993407	1.4630347	0.9536166
-9.181244	-6.046305	-72.795006	10.993319	1.4639285	0.954234
-9.181437	-6.0457535	-72.789665	10.9931755	1.4648755	0.9547558
-9.182479	-6.0455446	-72.79512	10.993932	1.4659501	0.955329
-9.182479	-6.0455446	-72.79512	10.993932	1.4668683	0.9559336
-9.182479	-6.0455446	-72.79512	10.993932	1.4677866	0.95653814
-9.18227	-6.0460296	-72.79417	10.994024	1.4686735	0.9572154
-9.183284	-6.0473733	-72.80512	10.995609	1.4697438	0.95802176
-9.188342	-6.0495343	-72.837715	11.001022	1.4714214	0.9589509
-9.187936	-6.049383	-72.83505	11.0006	1.4722793	0.95953315
-9.188501	-6.049852	-72.848526	11.00133	1.4732829	0.9602084
-9.18866	-6.0500093	-72.845566	11.001549	1.4742255	0.960837
-9.189461	-6.051316	-72.85104	11.002936	1.4752647	0.9616381
-9.18929	-6.0511675	-72.85406	11.002712	1.476158	0.962221
-9.18929	-6.0511675	-72.85406	11.002712	1.4770769	0.96282613
-9.191002	-6.0474753	-72.85491	11.002112	1.4782528	0.9628771
