x	y	z	diognalDistance	speedX	speedY	maxControlValue
54.447575	73.97252	-272.06015	91.850266	-5	-5	0.0
54.447575	73.97252	-272.06015	91.850266	-5	-5	0.0
54.349514	73.993614	-271.8501	91.80917	-5	-5	0.0
54.349514	73.993614	-271.8501	91.80917	-5	-5	0.0
54.349514	73.993614	-271.8501	91.80917	-5	-5	0.0
54.21673	74.13642	-271.9763	91.84586	-5	-5	0.0
54.21673	74.13642	-271.9763	91.84586	-5	-5	0.0
54.21673	74.13642	-271.9763	91.84586	-5	-5	0.0
54.182816	73.9256	-271.84146	91.65572	-5	-5	0.0
54.182816	73.9256	-271.84146	91.65572	-5	-5	0.0
54.26363	73.87516	-271.98294	91.662865	-5	-5	0.0
54.26363	73.87516	-271.98294	91.662865	-5	-5	0.0
54.25633	73.85421	-272.0138	91.641655	-5	-5	0.0
54.25633	73.85421	-272.0138	91.641655	-5	-5	0.0
53.998825	73.767395	-271.6954	91.41937	-5	-5	0.0
53.998825	73.767395	-271.6954	91.41937	-5	-5	0.0
53.998825	73.767395	-271.6954	91.41937	-5	-5	0.0
53.699493	73.67207	-271.58926	91.16584	-5	-5	0.0
53.73326	73.68002	-271.76633	91.192154	-5	-5	0.0
53.73326	73.68002	-271.76633	91.192154	-5	-5	0.0
53.640724	73.44854	-271.1269	90.95062	-5	-5	0.0
53.640724	73.44854	-271.1269	90.95062	-5	-5	0.0
53.74126	73.5657	-271.57208	91.10453	-5	-5	0.0
53.74126	73.5657	-271.57208	91.10453	-5	-5	0.0
53.66525	73.62096	-271.76004	91.104355	-5	-5	0.0
53.66525	73.62096	-271.76004	91.104355	-5	-5	0.0
53.366024	73.593956	-271.5913	90.90656	-5	-5	0.0
53.366024	73.593956	-271.5913	90.90656	-5	-5	0.0
53.16043	73.81419	-271.1405	90.964645	-5	-5	0.0
53.16043	73.81419	-271.1405	90.964645	-5	-5	0.0
53.184307	74.41707	-271.12155	91.468414	-5	-5	0.0
53.184307	74.41707	-271.12155	91.468414	-5	-5	0.0
53.429764	75.315414	-271.50555	92.342575	-5	-5	0.0
53.429764	75.315414	-271.50555	92.342575	-5	-5	0.0
53.615963	76.11217	-271.4489	93.10066	-5	-5	0.0
53.615963	76.11217	-271.4489	93.10066	-5	-5	0.0
53.595684	76.72262	-270.98883	93.58877	-5	-5	0.0
53.595684	76.72262	-270.98883	93.58877	-5	-5	0.0
53.515606	77.460495	-271.50525	94.14908	-5	-5	0.0
53.515606	77.460495	-271.50525	94.14908	-5	-5	0.0
53.13805	78.182144	-271.74005	94.530945	-5	-5	0.0
53.13805	78.182144	-271.74005	94.530945	-5	-5	0.0
52.79449	78.59023	-271.68393	94.676735	-5	-5	0.0
52.79273	78.58801	-271.67395	94.673904	-5	-5	0.0
52.555393	78.62517	-271.47922	94.572655	-5	-5	0.0
52.434185	78.664894	-271.45438	94.53841	-5	-5	0.0
52.434185	78.664894	-271.45438	94.53841	-5	-5	0.0
52.258022	78.67601	-271.39197	94.450066	-5	-5	0.0
52.258022	78.67601	-271.39197	94.450066	-5	-5	0.0
52.258022	78.67601	-271.39197	94.450066	-5	-5	0.0
52.099895	78.61624	-270.961	94.31284	-5	-5	0.0
52.099895	78.61624	-270.961	94.31284	-5	-5	0.0
52.042065	78.78799	-271.24884	94.42417	-5	-5	0.0
