x	y	z	distance
630.0434	-177.15483	1313.0012	146.70755
630.0434	-177.15483	1313.0012	146.70755
630.0434	-177.15483	1313.0012	146.70755
630.0434	-177.15483	1313.0012	146.70755
630.0053	-177.10457	1312.8969	146.69597
630.12335	-177.13614	1313.1421	146.72337
630.0053	-177.10457	1312.8969	146.69597
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.90106	-177.10167	1312.709	146.67465
629.90106	-177.10167	1312.709	146.67465
629.90106	-177.10167	1312.709	146.67465
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
630.12335	-177.13614	1313.1421	146.72337
630.12335	-177.13614	1313.1421	146.72337
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
629.9448	-177.09534	1312.8013	146.68471
630.12335	-177.13614	1313.1421	146.72337
630.1322	-177.15707	1313.2305	146.73192
630.1322	-177.15707	1313.2305	146.73192
630.00397	-177.11206	1312.9957	146.70485
629.9167	-177.12477	1312.8118	146.68478
629.97766	-177.1253	1312.9408	146.69897
629.97766	-177.1253	1312.9408	146.69897
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.91785	-177.09088	1312.8196	146.68513
629.91785	-177.09088	1312.8196	146.68513
629.91785	-177.09088	1312.8196	146.68513
629.91785	-177.09088	1312.8196	146.68513
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
629.9547	-177.11617	1312.8916	146.69347
630.0508	-177.1122	1312.8949	146.69785
630.0547	-177.12354	1312.9385	146.70206
629.9943	-177.11433	1312.8431	146.69081
629.9943	-177.11433	1312.8431	146.69081
629.9943	-177.11433	1312.8431	146.69081
629.9943	-177.11433	1312.8431	146.69081
629.9943	-177.11433	1312.8431	146.69081
629.99036	-177.103	1312.7996	146.6866
629.9209	-177.09189	1312.6863	146.67336
629.9209	-177.09189	1312.6863	146.67336
629.9209	-177.09189	1312.6863	146.67336
629.9209	-177.09189	1312.6863	146.67336
629.9209	-177.09189	1312.6863	146.67336
629.92975	-177.12524	1312.8114	146.68533
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.91907	-177.11676	1312.8271	146.68617
629.91907	-177.11676	1312.8271	146.68617
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
629.95386	-177.14066	1312.895	146.69403
630.0047	-177.11789	1312.87	146.69371
630.0021	-177.10681	1312.829	146.68979
629.8838	-177.13013	1312.6467	146.66869
629.74194	-177.14088	1312.4126	146.64175
629.74194	-177.14088	1312.4126	146.64175
629.74194	-177.14088	1312.4126	146.64175
629.74194	-177.14088	1312.4126	146.64175
629.8552	-177.11488	1312.6506	146.66762
629.8552	-177.11488	1312.6506	146.66762
629.8552	-177.11488	1312.6506	146.66762
629.8552	-177.11488	1312.6506	146.66762
629.8552	-177.11488	1312.6506	146.66762
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8748	-177.12267	1312.6927	146.67232
629.8048	-177.14224	1312.5461	146.65642
629.8048	-177.14224	1312.5461	146.65642
629.8048	-177.14224	1312.5461	146.65642
630.0483	-177.22078	1313.1127	146.71854
630.0483	-177.22078	1313.1127	146.71854
630.0097	-177.19496	1313.0369	146.70978
630.0097	-177.19496	1313.0369	146.70978
630.0097	-177.19496	1313.0369	146.70978
630.0097	-177.19496	1313.0369	146.70978
630.0097	-177.19496	1313.0369	146.70978
630.0097	-177.19496	1313.0369	146.70978
629.91644	-177.17848	1312.8762	146.69121
629.9657	-177.17438	1312.9805	146.70259
629.9657	-177.17438	1312.9805	146.70259
629.9657	-177.17438	1312.9805	146.70259
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.0035	-177.16574	1313.0598	146.71123
630.09875	-177.13672	1313.124	146.72072
630.09875	-177.13672	1313.124	146.72072
630.09875	-177.13672	1313.124	146.72072
630.09875	-177.13672	1313.124	146.72072
630.02	-177.14899	1313.0896	146.71439
630.02	-177.14899	1313.0896	146.71439
630.02	-177.14899	1313.0896	146.71439
630.02	-177.14899	1313.0896	146.71439
630.05786	-177.14034	1313.1691	146.72302
630.05786	-177.14034	1313.1691	146.72302
630.05786	-177.14034	1313.1691	146.72302
630.05786	-177.14034	1313.1691	146.72302
630.05786	-177.14034	1313.1691	146.72302
630.05786	-177.14034	1313.1691	146.72302
630.01416	-177.14668	1313.0771	146.713
630.01416	-177.14668	1313.0771	146.713
629.9385	-177.09537	1312.9285	146.69582
630.01416	-177.14668	1313.0771	146.713
630.01416	-177.14668	1313.0771	146.713
630.01416	-177.14668	1313.0771	146.713
630.01904	-177.11438	1313.0928	146.71422
630.01904	-177.11438	1313.0928	146.71422
630.01904	-177.11438	1313.0928	146.71422
630.01904	-177.11438	1313.0928	146.71422
630.0457	-177.13199	1313.1157	146.71762
630.0457	-177.13199	1313.1157	146.71762
630.0457	-177.13199	1313.1157	146.71762
630.0457	-177.13199	1313.1157	146.71762
630.0457	-177.13199	1313.1157	146.71762
629.95935	-177.13977	1312.7908	146.68494
629.95935	-177.13977	1312.7908	146.68494
629.95935	-177.13977	1312.7908	146.68494
629.92255	-177.1145	1312.7188	146.6766
629.92255	-177.1145	1312.7188	146.6766
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.88904	-177.12848	1312.6759	146.6715
629.9354	-177.15897	1312.8396	146.6885
629.9354	-177.15897	1312.8396	146.6885
629.8986	-177.13367	1312.7676	146.68018
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
629.9932	-177.15828	1312.962	146.70193
630.09735	-177.15758	1313.0219	146.71175
630.09735	-177.15758	1313.0219	146.71175
630.08875	-177.19052	1313.137	146.72208
630.08875	-177.19052	1313.137	146.72208
630.2076	-177.22418	1313.384	146.74971
630.17065	-177.21994	1313.335	146.74367
630.17065	-177.21994	1313.335	146.74367
630.17065	-177.21994	1313.335	146.74367
630.1126	-177.18744	1313.2168	146.73022
630.1126	-177.18744	1313.2168	146.73022
630.1126	-177.18744	1313.2168	146.73022
630.1126	-177.18744	1313.2168	146.73022
630.12463	-177.20015	1313.2083	146.73013
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.21765	-177.2362	1313.3711	146.74913
630.06396	-177.19902	1313.0796	146.71599
630.06396	-177.19902	1313.0796	146.71599
630.06396	-177.19902	1313.0796	146.71599
630.06396	-177.19902	1313.0796	146.71599
630.06396	-177.19902	1313.0796	146.71599
630.06396	-177.19902	1313.0796	146.71599
630.06396	-177.19902	1313.0796	146.71599
629.9989	-177.14691	1312.8468	146.69173
629.9989	-177.14691	1312.8468	146.69173
629.9989	-177.14691	1312.8468	146.69173
629.9989	-177.14691	1312.8468	146.69173
629.9989	-177.14691	1312.8468	146.69173
629.9989	-177.14691	1312.8468	146.69173
629.9989	-177.14691	1312.8468	146.69173
629.9384	-177.13768	1312.7513	146.68048
629.9384	-177.13768	1312.7513	146.68048
629.9384	-177.13768	1312.7513	146.68048
629.9384	-177.13768	1312.7513	146.68048
629.9384	-177.13768	1312.7513	146.68048
629.9384	-177.13768	1312.7513	146.68048
629.9384	-177.13768	1312.7513	146.68048
629.96265	-177.1531	1312.8352	146.68921
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.9133	-177.15721	1312.731	146.67783
629.968	-177.17871	1312.8749	146.6933
629.968	-177.17871	1312.8749	146.6933
630.0354	-177.11017	1312.8656	146.69453
629.95715	-177.14754	1312.8403	146.68936
629.95715	-177.14754	1312.8403	146.68936
630.0546	-177.17169	1313.0414	146.71184
630.0546	-177.17169	1313.0414	146.71184
630.0546	-177.17169	1313.0414	146.71184
630.11005	-177.19336	1313.187	146.72751
630.11005	-177.19336	1313.187	146.72751
630.11005	-177.19336	1313.187	146.72751
630.11005	-177.19336	1313.187	146.72751
630.11005	-177.19336	1313.187	146.72751
630.11005	-177.19336	1313.187	146.72751
630.11005	-177.19336	1313.187	146.72751
630.0607	-177.19745	1313.0828	146.71611
630.0607	-177.19745	1313.0828	146.71611
630.0607	-177.19745	1313.0828	146.71611
630.0607	-177.19745	1313.0828	146.71611
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
630.0957	-177.22144	1313.1511	146.72401
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.90564	-177.14279	1312.7924	146.6828
629.8834	-177.15346	1312.7429	146.67755
629.8834	-177.15346	1312.7429	146.67755
629.8834	-177.15346	1312.7429	146.67755
629.8834	-177.15346	1312.7429	146.67755
629.8834	-177.15346	1312.7429	146.67755
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.97626	-177.143	1312.9388	146.69894
629.9395	-177.1178	1312.867	146.69063
629.9395	-177.1178	1312.867	146.69063
630.03674	-177.15222	1313.0344	146.7102
630.03674	-177.15222	1313.0344	146.7102
630.0667	-177.112	1312.9922	146.70724
630.00366	-177.12326	1312.9636	146.70209
630.00366	-177.12326	1312.9636	146.70209
630.00366	-177.12326	1312.9636	146.70209
630.00366	-177.12326	1312.9636	146.70209
630.00366	-177.12326	1312.9636	146.70209
630.0739	-177.13455	1313.0784	146.71553
630.0739	-177.13455	1313.0784	146.71553
630.0739	-177.13455	1313.0784	146.71553
630.0739	-177.13455	1313.0784	146.71553
630.0739	-177.13455	1313.0784	146.71553
630.0739	-177.13455	1313.0784	146.71553
630.0135	-177.12534	1312.9828	146.70427
630.0376	-177.14078	1313.0665	146.71298
630.0376	-177.14078	1313.0665	146.71298
630.0376	-177.14078	1313.0665	146.71298
630.0376	-177.14078	1313.0665	146.71298
630.0376	-177.14078	1313.0665	146.71298
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9673	-177.12949	1312.9517	146.69955
629.9353	-177.15817	1312.787	146.68379
629.9353	-177.15817	1312.787	146.68379
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.95795	-177.1733	1312.8677	146.69215
629.89325	-177.13423	1312.6265	146.66731
630.1004	-177.22705	1313.1914	146.7279
630.0399	-177.21786	1313.096	146.71664
630.0399	-177.21786	1313.096	146.71664
630.0399	-177.21786	1313.096	146.71664
630.0399	-177.21786	1313.096	146.71664
630.0953	-177.23956	1313.2412	146.7323
630.0953	-177.23956	1313.2412	146.7323
630.0953	-177.23956	1313.2412	146.7323
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.95374	-177.14922	1312.8157	146.68704
629.86255	-177.09119	1312.5658	146.66005
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.0317	-177.1127	1312.9539	146.7023
630.104	-177.13458	1313.1086	146.71953
630.104	-177.13458	1313.1086	146.71953
630.1282	-177.15002	1313.1924	146.72826
630.1282	-177.15002	1313.1924	146.72826
630.0912	-177.14575	1313.1433	146.72221
630.0912	-177.14575	1313.1433	146.72221
630.0912	-177.14575	1313.1433	146.72221
630.0912	-177.14575	1313.1433	146.72221
630.0912	-177.14575	1313.1433	146.72221
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
629.9791	-177.12508	1312.8777	146.69337
630.01605	-177.1504	1312.9502	146.70177
630.09607	-177.10838	1313.0186	146.7108
630.09607	-177.10838	1313.0186	146.7108
630.047	-177.14217	1312.9485	146.70284
630.047	-177.14217	1312.9485	146.70284
630.1752	-177.14545	1313.247	146.73509
630.1752	-177.14545	1313.247	146.73509
630.1752	-177.14545	1313.247	146.73509
630.1752	-177.14545	1313.247	146.73509
630.12585	-177.14957	1313.1427	146.7237
630.0524	-177.16783	1312.9883	146.70694
630.1018	-177.16373	1313.0927	146.71835
630.0524	-177.16783	1312.9883	146.70694
630.047	-177.14217	1312.9485	146.70284
630.047	-177.14217	1312.9485	146.70284
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.08496	-177.13351	1313.0283	146.7115
630.0272	-177.13423	1312.9058	146.69806
630.0272	-177.13423	1312.9058	146.69806
630.04144	-177.09962	1312.979	146.70482
630.08716	-177.11932	1313.1053	146.71832
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
629.94104	-177.14317	1312.8999	146.69395
629.94104	-177.14317	1312.8999	146.69395
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.03406	-177.13275	1313.0963	146.7154
630.04456	-177.12395	1313.0569	146.71222
630.04456	-177.12395	1313.0569	146.71222
629.9885	-177.14017	1312.9994	146.70486
629.9885	-177.14017	1312.9994	146.70486
629.9885	-177.14017	1312.9994	146.70486
630.02356	-177.16422	1313.0679	146.7128
629.9502	-177.14174	1312.9111	146.69533
629.9065	-177.14807	1312.8188	146.68529
629.9065	-177.14807	1312.8188	146.68529
629.97986	-177.17053	1312.9758	146.70274
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.04083	-177.17105	1313.105	146.71693
630.04083	-177.17105	1313.105	146.71693
630.04083	-177.17105	1313.105	146.71693
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
630.0729	-177.16011	1313.1721	146.72418
629.99945	-177.13763	1313.0153	146.70673
629.99945	-177.13763	1313.0153	146.70673
629.99945	-177.13763	1313.0153	146.70673
629.99945	-177.13763	1313.0153	146.70673
629.99945	-177.13763	1313.0153	146.70673
629.998	-177.10553	1312.8159	146.68843
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
630.10223	-177.15952	1313.0632	146.71568
629.9748	-177.10345	1312.771	146.68338
630.13635	-177.15414	1313.138	146.72379
630.0568	-177.1569	1312.9697	146.70534
630.0568	-177.1569	1312.9697	146.70534
629.99646	-177.1477	1312.8743	146.69409
629.99646	-177.1477	1312.8743	146.69409
630.1229	-177.19617	1313.2014	146.72939
630.1229	-177.19617	1313.2014	146.72939
630.1229	-177.19617	1313.2014	146.72939
630.1229	-177.19617	1313.2014	146.72939
630.1229	-177.19617	1313.2014	146.72939
630.09045	-177.17624	1313.1663	146.72461
630.09045	-177.17624	1313.1663	146.72461
630.09045	-177.17624	1313.1663	146.72461
630.09045	-177.17624	1313.1663	146.72461
