x	y	z	diognalDistance	speedX	speedY	maxControlValue
-177.0206	88.79128	-309.77966	198.04086	2	-2	0.0
-177.0206	88.79128	-309.77966	198.04086	2	-2	0.0
-177.0206	88.79128	-309.77966	198.04086	2	-2	0.0
-174.65187	88.208694	-308.4491	195.6631	2	-2	0.0
-174.65187	88.208694	-308.4491	195.6631	2	-2	0.0
-173.46294	88.04852	-308.37204	194.53003	2	-2	0.0
-172.77637	87.83406	-308.01306	193.82079	2	-2	0.0
-171.93732	87.659035	-307.69342	192.99364	2	-2	0.0
-171.93732	87.659035	-307.69342	192.99364	2	-2	0.0
-171.93732	87.659035	-307.69342	192.99364	2	-2	0.0
-171.93732	87.659035	-307.69342	192.99364	2	-2	0.0
-171.93732	87.659035	-307.69342	192.99364	2	-2	0.0
-167.79883	86.8556	-305.61472	188.94534	2	-2	0.0
-167.80626	86.860825	-305.63034	188.95435	2	-2	0.0
-167.80626	86.860825	-305.63034	188.95435	2	-2	0.0
-165.7764	86.30779	-303.20502	186.89796	2	-2	0.0
-165.7764	86.30779	-303.20502	186.89796	2	-2	0.0
-165.7764	86.30779	-303.20502	186.89796	2	-2	0.0
-165.7764	86.30779	-303.20502	186.89796	2	-2	0.0
-165.7764	86.30779	-303.20502	186.89796	2	-2	0.0
-165.7764	86.30779	-303.20502	186.89796	2	-2	0.0
-169.88574	87.45312	-305.69006	191.07385	2	-2	0.0
-169.87634	86.885056	-303.85718	190.80614	2	-2	0.0
-169.87634	86.885056	-303.85718	190.80614	2	-2	0.0
-170.96294	86.94978	-304.01227	191.80351	2	-2	0.0
-172.26465	87.49484	-304.92548	193.2109	2	-2	0.0
-172.68391	87.383736	-304.61725	193.53462	2	-2	0.0
-172.68391	87.383736	-304.61725	193.53462	2	-2	0.0
-171.73685	86.629745	-302.12787	192.34932	2	-2	0.0
-171.73685	86.629745	-302.12787	192.34932	2	-2	0.0
-172.1014	86.47523	-302.23535	192.60544	2	-2	0.0
-172.1014	86.47523	-302.23535	192.60544	2	-2	0.0
-170.9697	86.034386	-300.404	191.39632	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-170.4347	86.21397	-300.43274	190.99956	2	-2	0.0
-155.78021	88.15621	-299.47946	178.99438	2	-2	0.0
-155.78021	88.15621	-299.47946	178.99438	2	-2	0.0
-155.78021	88.15621	-299.47946	178.99438	2	-2	0.0
-155.78021	88.15621	-299.47946	178.99438	2	-2	0.0
-155.78021	88.15621	-299.47946	178.99438	2	-2	0.0
-155.78021	88.15621	-299.47946	178.99438	2	-2	0.0
-141.41464	85.97399	-292.66476	165.49812	2	-2	0.0
-139.88895	85.383446	-292.0406	163.88792	2	-2	0.0
-139.88895	85.383446	-292.0406	163.88792	2	-2	0.0
-139.88895	85.383446	-292.0406	163.88792	2	-2	0.0
-139.88895	85.383446	-292.0406	163.88792	2	-2	0.0
-136.5298	85.65426	-291.1586	161.17393	2	-2	0.0
-136.5298	85.65426	-291.1586	161.17393	2	-2	0.0
-136.5298	85.65426	-291.1586	161.17393	2	-2	0.0
-136.5298	85.65426	-291.1586	161.17393	2	-2	0.0
-136.5298	85.65426	-291.1586	161.17393	2	-2	0.0
-131.65932	85.37562	-290.36917	156.91772	2	-2	0.0
-131.65932	85.37562	-290.36917	156.91772	2	-2	0.0
-130.79306	85.646255	-292.59344	156.3397	2	-2	0.0
-129.85387	85.349884	-292.24887	155.39186	2	-2	0.0
-128.68611	84.71922	-291.0895	154.06966	2	-2	0.0
-127.915	84.50496	-290.33676	153.30798	2	-2	0.0
-127.915	84.50496	-290.33676	153.30798	2	-2	0.0
-127.80409	84.43866	-290.15253	153.1789	2	-2	0.0
-128.22823	84.30485	-290.2796	153.4594	2	-2	0.0
-128.22823	84.30485	-290.2796	153.4594	2	-2	0.0
-129.46638	83.8481	-290.53098	154.24672	2	-2	0.0
-129.46638	83.8481	-290.53098	154.24672	2	-2	0.0
-129.13411	83.42995	-289.158	153.74062	2	-2	0.0
-129.16145	83.56038	-289.05212	153.8344	2	-2	0.0
-128.95082	84.06426	-288.79224	153.93217	2	-2	0.0
-128.95082	84.06426	-288.79224	153.93217	2	-2	0.0
