x	y	z	diognalDistance	speedX	speedY	maxControlValue
-58.28253	-44.323513	-282.3328	73.22177	8.748208	6.6529593	0.0
-58.00567	-44.676315	-282.24112	73.21633	8.71248	6.7103477	0.0
-57.811623	-44.75703	-281.9215	73.112076	8.689154	6.7269306	0.0
-57.813034	-45.017467	-282.14615	73.27291	8.695147	6.770498	0.0
-57.949894	-45.270214	-282.2755	73.53627	8.721471	6.8129373	0.0
-57.949894	-45.270214	-282.2755	73.53627	8.727266	6.817464	0.0
-57.836742	-45.53199	-281.33765	73.60877	8.716076	6.8612833	0.0
-57.836742	-45.53199	-281.33765	73.60877	8.72186	6.8658366	0.0
-57.791866	-45.9506	-281.3459	73.833305	8.720908	6.933223	0.0
-57.77584	-46.16684	-281.20453	73.95556	8.724281	6.970276	0.0
-57.746456	-46.35926	-281.1067	74.05291	8.725649	7.003775	0.0
-57.785675	-46.655964	-281.30023	74.26953	8.73731	7.052946	0.0
-57.700596	-47.097107	-281.41818	74.481514	8.730318	7.123827	0.0
-57.6923	-47.5848	-281.9751	74.784454	8.734842	7.20174	0.0
-57.6923	-47.5848	-281.9751	74.784454	8.740612	7.2064986	0.0
-57.99892	-48.236626	-281.99707	75.43637	8.792406	7.3090954	0.0
-57.988182	-48.226482	-281.91202	75.42163	8.796594	7.3123965	0.0
-57.988182	-48.226482	-281.91202	75.42163	8.802393	7.3172193	0.0
-59.377167	-49.62214	-281.87433	77.3822	9.016678	7.5315304	0.0
-59.377167	-49.62214	-281.87433	77.3822	9.022615	7.5364923	0.0
-60.93647	-51.008198	-282.9125	79.46754	9.262604	7.7495017	0.0
-62.426254	-52.3166	-282.5847	81.44976	9.492314	7.950994	0.0
-64.16055	-53.739563	-283.11124	83.69299	9.758876	8.169812	0.0
-65.57493	-54.893635	-282.92645	85.51832	9.97759	8.3484125	0.0
-66.83207	-56.099724	-282.9199	87.25654	10.0	8.534936	0.0
-66.83207	-56.099724	-282.9199	87.25654	10.0	8.540545	0.0
-68.66303	-57.667053	-281.90686	89.66661	10.0	8.781412	0.0
-69.41034	-58.49494	-281.7443	90.77143	10.0	8.911445	0.0
-69.41034	-58.49494	-281.7443	90.77143	10.0	8.9172945	0.0
-69.91995	-59.156586	-281.41672	91.58767	10.0	9.022457	0.0
-69.88453	-59.127007	-281.3058	91.54152	10.0	9.0239315	0.0
-70.4412	-59.839943	-281.65097	92.42717	10.0	9.136857	0.0
-70.5418	-60.26383	-280.56424	92.77863	10.0	9.206466	0.0
-70.930275	-61.096947	-281.28387	93.61593	10.0	9.3375435	0.0
-70.930275	-61.096947	-281.28387	93.61593	10.0	9.343653	0.0
-70.930275	-61.096947	-281.28387	93.61593	10.0	9.349763	0.0
-70.75984	-61.44752	-280.47223	93.71634	10.0	9.408494	0.0
-70.61694	-61.685226	-280.02652	93.76471	10.0	9.450318	0.0
-70.32314	-61.50944	-278.7495	93.42781	10.0	9.430101	0.0
-70.03016	-61.45413	-278.31134	93.17099	10.0	9.42795	0.0
-69.71069	-61.361935	-278.21597	92.87016	10.0	9.420257	0.0
-69.002716	-60.935196	-277.62244	92.0569	10.0	9.36234	0.0
-68.12212	-60.43234	-277.20282	91.06422	10.0	9.2929535	0.0
-68.12212	-60.43234	-277.20282	91.06422	10.0	9.298997	0.0
-67.54511	-60.005867	-276.9799	90.34958	10.0	9.241027	0.0
-67.02891	-59.616993	-276.2436	89.70541	10.0	9.188659	0.0
-67.02891	-59.616993	-276.2436	89.70541	10.0	9.19462	0.0
-66.566734	-59.397636	-275.54846	89.2144	10.0	9.167656	0.0
-66.25301	-59.20637	-275.38687	88.853004	10.0	9.144886	0.0
-66.25301	-59.20637	-275.38687	88.853004	10.0	9.150807	0.0
-65.75466	-59.14496	-275.24036	88.44095	10.0	9.14751	0.0
-65.06455	-59.025333	-274.40118	87.848656	10.0	9.135469	0.0
