x	y	z	distance
236.6674	-79.121925	1327.1716	135.04282
236.63828	-79.11821	1327.09	135.03426
244.90538	-83.04587	1330.9609	135.58511
244.90538	-83.04587	1330.9609	135.58511
247.65552	-88.53863	1318.974	134.49403
247.58572	-88.52871	1318.7671	134.4724
250.2606	-90.29212	1312.2529	133.89514
250.1724	-90.24823	1311.5647	133.82574
250.1724	-90.24823	1311.5647	133.82574
252.87917	-90.67984	1311.9473	133.917
252.87917	-90.67984	1311.9473	133.917
253.879	-92.73827	1312.0376	133.95886
256.1999	-96.14241	1313.8488	134.20433
256.1999	-96.14241	1313.8488	134.20433
260.03107	-101.220924	1316.7273	134.59691
260.03107	-101.220924	1316.7273	134.59691
266.99554	-105.49948	1318.3966	134.92911
266.86758	-105.43442	1317.909	134.87843
278.758	-108.04802	1320.388	135.38112
278.70993	-108.019066	1320.2249	135.364
293.57892	-106.48965	1319.4854	135.59389
292.5253	-106.01154	1313.6753	135.00194
307.64923	-102.36528	1317.4401	135.67517
307.5902	-102.29565	1316.9819	135.62881
316.42953	-101.21097	1315.429	135.67331
316.4734	-101.26298	1315.6797	135.69902
318.447	-101.31317	1329.2432	137.06058
318.447	-101.31317	1329.2432	137.06058
318.447	-101.31317	1329.2432	137.06058
346.28644	-101.206856	1325.1223	137.33559
346.21915	-101.189354	1324.9119	137.31345
346.21915	-101.189354	1324.9119	137.31345
349.17035	-104.40103	1331.0876	138.00775
348.40283	-103.94301	1327.0823	137.59854
348.40283	-103.94301	1327.0823	137.59854
348.40283	-103.94301	1327.0823	137.59854
348.40283	-103.94301	1327.0823	137.59854
348.40283	-103.94301	1327.0823	137.59854
348.40283	-103.94301	1327.0823	137.59854
358.67615	-120.57536	1314.4158	136.77995
358.30267	-120.41786	1312.7179	136.60562
358.30267	-120.41786	1312.7179	136.60562
358.30267	-120.41786	1312.7179	136.60562
358.30267	-120.41786	1312.7179	136.60562
358.30267	-120.41786	1312.7179	136.60562
358.30267	-120.41786	1312.7179	136.60562
314.69165	-126.05032	1298.417	134.19412
314.79718	-126.11644	1299.074	134.26077
314.79718	-126.11644	1299.074	134.26077
310.3091	-128.74536	1299.1564	134.18921
310.26822	-128.70343	1298.8527	134.15846
311.8665	-135.73419	1298.3862	134.21965
311.8665	-135.73419	1298.3862	134.21965
313.78568	-140.65114	1294.8805	133.9761
311.5669	-146.38495	1291.1885	133.62898
311.51013	-146.3097	1290.7546	133.58492
304.25415	-150.5245	1284.0382	132.81499
304.25415	-150.5245	1284.0382	132.81499
299.0476	-150.22894	1284.2516	132.71399
299.0476	-150.22894	1284.2516	132.71399
299.0476	-150.22894	1284.2516	132.71399
294.73276	-158.05902	1294.6447	133.71442
289.1753	-171.36995	1287.3489	133.05103
289.1753	-171.36995	1287.3489	133.05103
289.77225	-180.95259	1285.4946	133.0116
289.77225	-180.95259	1285.4946	133.0116
289.51367	-190.61371	1282.2643	132.82896
289.48364	-190.5822	1282.1075	132.81273
289.48364	-190.5822	1282.1075	132.81273
289.48364	-190.5822	1282.1075	132.81273
289.48364	-190.5822	1282.1075	132.81273
303.1925	-201.70494	1276.6638	132.75847
298.63483	-202.41504	1274.758	132.48256
298.63483	-202.41504	1274.758	132.48256
289.16895	-202.25336	1271.6464	131.97006
289.31064	-202.41968	1272.7251	132.07965
285.6242	-204.5768	1273.2197	132.08032
285.6242	-204.5768	1273.2197	132.08032
285.6242	-204.5768	1273.2197	132.08032
288.12872	-207.1717	1277.6215	132.5992
291.84558	-208.54163	1276.8527	132.6279
291.84558	-208.54163	1276.8527	132.6279
292.0699	-209.14902	1279.0625	132.85515
292.0412	-209.06862	1278.6592	132.81442
287.50815	-208.36076	1282.7195	133.09561
287.50815	-208.36076	1282.7195	133.09561
280.15436	-202.17636	1286.2957	133.18852
280.2824	-202.30849	1286.9684	133.2582
275.25183	-202.67389	1293.9407	133.83284
267.80087	-215.41884	1305.6263	135.01047
267.80087	-215.41884	1305.6263	135.01047
255.93071	-222.55342	1295.815	133.94652
255.93071	-222.55342	1295.815	133.94652
255.93071	-222.55342	1295.815	133.94652
250.81436	-225.00983	1292.8601	133.60481
250.81436	-225.00983	1292.8601	133.60481
249.55763	-229.70209	1300.0408	134.35579
249.4939	-229.64165	1299.6958	134.32019
248.52602	-237.33412	1301.5259	134.61285
245.89378	-243.681	1298.8223	134.41666
240.14677	-249.50677	1304.7865	134.996
240.14677	-249.50677	1304.7865	134.996
240.14677	-249.50677	1304.7865	134.996
230.97324	-265.88306	1329.8003	137.56494
230.97324	-265.88306	1329.8003	137.56494
217.72037	-281.48453	1319.6661	136.68045
217.72037	-281.48453	1319.6661	136.68045
209.30136	-300.664	1320.3228	137.02037
201.69269	-318.48587	1315.4796	136.84297
201.69269	-318.48587	1315.4796	136.84297
201.69269	-318.48587	1315.4796	136.84297
201.69269	-318.48587	1315.4796	136.84297
201.69269	-318.48587	1315.4796	136.84297
201.69269	-318.48587	1315.4796	136.84297
201.69269	-318.48587	1315.4796	136.84297
164.88135	-314.02518	1304.5643	135.19193
164.87436	-314.1196	1304.8842	135.2249
157.4499	-298.7396	1300.2643	134.33998
157.52536	-298.94916	1300.9462	134.41151
161.41336	-287.32266	1295.9496	133.71962
161.39069	-287.24396	1295.6532	133.68895
170.21269	-284.9219	1296.0862	133.79059
170.21269	-284.9219	1296.0862	133.79059
172.62811	-296.82697	1299.6173	134.42142
172.51082	-296.61057	1298.9463	134.35027
176.0958	-321.60385	1304.5326	135.50809
175.61815	-320.6491	1300.6073	135.10133
175.61815	-320.6491	1300.6073	135.10133
175.61815	-320.6491	1300.6073	135.10133
175.61815	-320.6491	1300.6073	135.10133
175.61815	-320.6491	1300.6073	135.10133
175.61815	-320.6491	1300.6073	135.10133
298.6518	-314.41977	1280.6703	135.20981
298.6518	-314.41977	1280.6703	135.20981
306.0639	-312.81665	1283.1357	135.57162
305.93375	-312.7078	1282.547	135.51045
305.93375	-312.7078	1282.547	135.51045
314.6952	-320.44968	1288.7042	136.4727
314.6952	-320.44968	1288.7042	136.4727
314.6952	-320.44968	1288.7042	136.4727
314.6952	-320.44968	1288.7042	136.4727
314.6952	-320.44968	1288.7042	136.4727
314.6952	-320.44968	1288.7042	136.4727
280.73987	-316.50455	1275.1101	134.3464
280.73987	-316.50455	1275.1101	134.3464
276.73914	-314.75287	1270.5979	133.79361
276.73914	-314.75287	1270.5979	133.79361
276.73914	-314.75287	1270.5979	133.79361
277.79303	-311.99945	1272.1715	133.90045
277.79303	-311.99945	1272.1715	133.90045
280.1721	-309.28616	1272.2256	133.89221
282.638	-313.28275	1272.9253	134.10329
282.638	-313.28275	1272.9253	134.10329
282.638	-313.28275	1272.9253	134.10329
282.638	-313.28275	1272.9253	134.10329
282.638	-313.28275	1272.9253	134.10329
282.638	-313.28275	1272.9253	134.10329
282.638	-313.28275	1272.9253	134.10329
217.82578	-320.44247	1296.5375	135.31966
217.90749	-320.5821	1297.0452	135.37292
215.06364	-314.4404	1297.9125	135.26648
215.06364	-314.4404	1297.9125	135.26648
218.31345	-308.7847	1296.3999	135.043
218.32802	-308.82333	1296.5032	135.05405
218.32802	-308.82333	1296.5032	135.05405
223.36104	-307.1635	1292.2993	134.69511
228.77573	-305.22174	1292.7484	134.78491
228.77573	-305.22174	1292.7484	134.78491
230.15419	-300.65952	1289.5581	134.39967
230.3177	-300.74017	1290.5251	134.49707
229.71117	-295.8897	1288.3169	134.167
229.71117	-295.8897	1288.3169	134.167
227.39073	-292.37045	1286.269	133.85347
225.3848	-288.01157	1283.9377	133.50075
225.32928	-287.97366	1283.729	133.47891
225.32928	-287.97366	1283.729	133.47891
225.9791	-282.9322	1284.3372	133.44058
225.9791	-282.9322	1284.3372	133.44058
226.1606	-278.99533	1284.4478	133.3714
226.05707	-278.80618	1283.7542	133.29889
223.4298	-276.411	1280.9926	132.93855
221.30542	-274.21213	1281.8174	132.93698
221.30542	-274.21213	1281.8174	132.93698
219.20956	-272.1262	1279.593	132.64479
219.20956	-272.1262	1279.593	132.64479
217.98781	-271.761	1276.8309	132.35066
218.02475	-271.8088	1276.9868	132.3673
218.02475	-271.8088	1276.9868	132.3673
216.2674	-270.46735	1273.0931	131.93523
216.2674	-270.46735	1273.0931	131.93523
214.53934	-270.12244	1274.9071	132.07503
211.77141	-269.66724	1273.5896	131.89383
211.77141	-269.66724	1273.5896	131.89383
207.05832	-267.27557	1269.7435	131.39854
207.05832	-267.27557	1269.7435	131.39854
202.72748	-263.2813	1267.7737	131.05974
202.78113	-263.36377	1268.0403	131.08803
202.78113	-263.36377	1268.0403	131.08803
199.71863	-258.59778	1266.2455	130.77225
199.71863	-258.59778	1266.2455	130.77225
196.694	-255.94653	1265.6002	130.61168
193.44165	-252.16885	1263.986	130.33301
193.43341	-252.12549	1263.8284	130.31676
191.16249	-247.93448	1261.7191	129.99806
190.3316	-245.35722	1260.8848	129.85596
190.39871	-245.4725	1261.5908	129.92766
190.39871	-245.4725	1261.5908	129.92766
191.38008	-243.20265	1260.4583	129.7894
191.94897	-240.57141	1259.8569	129.69034
191.94897	-240.57141	1259.8569	129.69034
192.02869	-238.15376	1259.6313	129.62497
192.04346	-238.17085	1259.8085	129.64272
193.38422	-236.69685	1260.2788	129.68137
193.35472	-236.62697	1259.9751	129.65012
193.75864	-236.16217	1259.8744	129.6379
193.75864	-236.16217	1259.8744	129.6379
193.42963	-237.16748	1259.97	129.66063
193.42963	-237.16748	1259.97	129.66063
193.72627	-238.50443	1258.773	129.57329
193.72627	-238.50443	1258.773	129.57329
194.02338	-239.91554	1257.3016	129.46088
194.02338	-239.91554	1257.3016	129.46088
193.17694	-240.1867	1255.1865	129.24782
193.17526	-240.16832	1255.0817	129.23727
192.4114	-237.39366	1255.1051	129.17688
192.43405	-237.40787	1255.3296	129.1993
190.12474	-233.77327	1254.868	129.05391
188.83401	-233.43759	1255.4757	129.08798
188.83401	-233.43759	1255.4757	129.08798
188.41919	-232.86638	1254.0648	128.93437
188.41919	-232.86638	1254.0648	128.93437
188.41919	-232.86638	1254.0648	128.93437
188.60269	-232.5345	1254.6425	128.98724
188.60269	-232.5345	1254.6425	128.98724
189.93227	-232.99416	1254.4365	128.99503
189.93227	-232.99416	1254.4365	128.99503
190.88362	-233.67685	1254.5006	129.02765
190.88362	-233.67685	1254.5006	129.02765
191.15976	-234.90582	1254.9867	129.1013
191.7819	-236.33003	1254.2375	129.0637
191.7819	-236.33003	1254.2375	129.0637
191.85747	-237.9191	1253.6697	129.03885
191.85747	-237.9191	1253.6697	129.03885
191.85747	-237.9191	1253.6697	129.03885
191.58394	-239.18384	1253.1577	129.00844
192.43457	-239.1482	1252.5013	128.95668
192.47113	-239.16086	1252.6375	128.97067
194.23941	-240.79953	1254.3499	129.19392
194.23978	-240.78326	1254.259	129.18481
196.11072	-243.09116	1253.1501	129.14868
196.11072	-243.09116	1253.1501	129.14868
195.71295	-243.28963	1250.5266	128.89183
195.71295	-243.28963	1250.5266	128.89183
193.0265	-243.08261	1250.9214	128.88571
193.0265	-243.08261	1250.9214	128.88571
190.54874	-243.30862	1250.6753	128.82922
190.54456	-243.32245	1250.7476	128.83643
189.77243	-242.98506	1249.8384	128.7304
189.77243	-242.98506	1249.8384	128.7304
190.54063	-243.0577	1249.9535	128.75427
190.54063	-243.0577	1249.9535	128.75427
191.45804	-244.27544	1251.4517	128.93636
191.45804	-244.27544	1251.4517	128.93636
190.88327	-245.206	1251.034	128.90494
190.87395	-245.19446	1250.895	128.8911
189.22815	-245.02533	1249.9138	128.76837
189.22815	-245.02533	1249.9138	128.76837
187.83551	-245.7118	1250.4387	128.81201
187.83551	-245.7118	1250.4387	128.81201
187.80525	-246.89734	1250.0392	128.79547
187.80525	-246.89734	1250.0392	128.79547
188.80133	-248.1756	1249.836	128.81488
190.0006	-249.22406	1249.5566	128.82564
189.993	-249.16165	1249.3008	128.7995
190.44412	-250.9504	1249.9436	128.90323
190.44412	-250.9504	1249.9436	128.90323
190.44412	-250.9504	1249.9436	128.90323
189.92438	-252.52617	1248.3757	128.77434
189.92438	-252.52617	1248.3757	128.77434
190.4259	-252.11743	1247.7655	128.71457
190.4259	-252.11743	1247.7655	128.71457
191.88324	-249.86868	1248.3606	128.75006
191.64796	-247.84283	1248.9073	128.76042
191.64796	-247.84283	1248.9073	128.76042
189.95563	-246.53986	1249.3331	128.75163
189.98215	-246.53967	1249.4785	128.76613
189.98215	-246.53967	1249.4785	128.76613
189.0954	-246.397	1250.0856	128.80925
189.0954	-246.397	1250.0856	128.80925
189.96153	-246.82909	1250.0076	128.82271
191.17888	-247.46472	1249.8127	128.834
191.17888	-247.46472	1249.8127	128.834
190.6501	-248.62114	1250.1144	128.87769
190.6501	-248.62114	1250.1144	128.87769
190.6501	-248.62114	1250.1144	128.87769
188.78616	-249.33768	1248.4471	128.70236
188.29623	-249.33153	1248.1617	128.66737
188.29623	-249.33153	1248.1617	128.66737
188.29623	-249.33153	1248.1617	128.66737
189.8139	-248.56032	1248.0864	128.66745
190.90651	-248.26974	1249.7806	128.84233
190.91641	-248.29791	1249.8573	128.85046
190.50711	-248.83969	1249.4957	128.81978
190.50711	-248.83969	1249.4957	128.81978
191.34048	-249.09027	1249.3776	128.82552
191.34048	-249.09027	1249.3776	128.82552
193.48984	-249.11456	1249.8618	128.90503
193.47968	-249.08624	1249.7845	128.89685
195.00021	-247.35542	1249.8269	128.89053
195.00021	-247.35542	1249.8269	128.89053
194.83383	-245.06076	1250.4766	128.9072
194.83383	-245.06076	1250.4766	128.9072
194.37248	-243.68684	1250.996	128.92459
194.37248	-243.68684	1250.996	128.92459
193.43214	-242.11627	1250.934	128.87483
193.47046	-242.1619	1251.0981	128.8922
192.33255	-240.81541	1251.8842	128.92625
192.7542	-239.84973	1251.8601	128.91222
192.7542	-239.84973	1251.8601	128.91222
194.26434	-238.99188	1252.9592	129.02568
194.26434	-238.99188	1252.9592	129.02568
194.26434	-238.99188	1252.9592	129.02568
194.78094	-239.84088	1254.9928	129.24667
194.78094	-239.84088	1254.9928	129.24667
194.23987	-242.43152	1255.2814	129.31487
194.23987	-242.43152	1255.2814	129.31487
193.94699	-243.45807	1252.6174	129.07121
196.19757	-242.71829	1252.8567	129.1145
196.18524	-242.72208	1252.799	129.1088
198.42969	-241.58836	1253.8557	129.22435
198.42969	-241.58836	1253.8557	129.22435
198.53914	-240.97742	1253.7175	129.20122
198.53914	-240.97742	1253.7175	129.20122
198.53914	-240.97742	1253.7175	129.20122
198.10213	-239.76997	1254.283	129.22693
196.78607	-237.0747	1254.2943	129.15817
196.78607	-237.0747	1254.2943	129.15817
196.15523	-235.05342	1255.0984	129.18974
196.15523	-235.05342	1255.0984	129.18974
196.08197	-234.64536	1255.9138	129.26044
196.08197	-234.64536	1255.9138	129.26044
195.33008	-234.29385	1255.4669	129.19925
195.33008	-234.29385	1255.4669	129.19925
195.33008	-234.29385	1255.4669	129.19925
193.98236	-233.17169	1255.9296	129.20361
193.3036	-232.88354	1256.2251	129.21696
193.28632	-232.82768	1255.92	129.18605
194.36815	-233.77754	1256.9183	129.31645
194.36815	-233.77754	1256.9183	129.31645
196.09557	-234.2381	1257.0327	129.36198
196.09557	-234.2381	1257.0327	129.36198
197.14204	-234.9588	1257.5298	129.43924
197.09166	-234.89917	1257.2015	129.4055
198.29999	-235.85526	1256.8553	129.40773
198.1861	-235.76752	1256.3112	129.35152
198.27019	-235.78134	1256.012	129.324
198.16856	-235.63715	1255.132	129.23434
195.7853	-235.65993	1255.2635	129.21121
195.6853	-235.50992	1254.1222	129.0961
193.40424	-236.52551	1253.0604	128.97713
193.33635	-236.38719	1252.153	128.8854
193.89798	-237.48859	1251.443	128.84514
195.0239	-237.40936	1250.8339	128.80151
195.04678	-237.45703	1251.0873	128.82735
194.70076	-237.49872	1251.0194	128.81628
194.8089	-237.63776	1251.8286	128.89908
193.46683	-237.94568	1251.8759	128.88913
193.42596	-237.86232	1251.425	128.84319
192.48343	-237.89764	1249.3748	128.63057
192.53702	-237.93114	1249.7021	128.66379
192.53702	-237.93114	1249.7021	128.66379
192.53702	-237.93114	1249.7021	128.66379
192.53702	-237.93114	1249.7021	128.66379
192.53702	-237.93114	1249.7021	128.66379
192.53702	-237.93114	1249.7021	128.66379
199.31012	-240.5786	1262.5294	130.06088
199.55576	-242.06165	1266.0194	130.43088
199.43546	-241.87415	1265.1353	130.33974
199.43546	-241.87415	1265.1353	130.33974
200.48056	-241.23752	1263.0027	130.137
200.37886	-240.99136	1261.952	130.0289
199.94485	-240.804	1262.2588	130.04852
199.94485	-240.804	1262.2588	130.04852
199.19452	-240.49234	1261.4764	129.95529
199.19452	-240.49234	1261.4764	129.95529
198.36977	-238.50473	1262.1215	129.96867
198.36977	-238.50473	1262.1215	129.96867
198.36977	-238.50473	1262.1215	129.96867
198.36977	-238.50473	1262.1215	129.96867
198.36977	-238.50473	1262.1215	129.96867
198.36977	-238.50473	1262.1215	129.96867
198.36977	-238.50473	1262.1215	129.96867
193.07127	-228.26974	1268.1708	130.29353
192.80249	-225.56073	1258.7555	129.32579
193.53212	-227.75296	1261.1637	129.6094
193.63237	-227.86497	1261.794	129.67421
195.08487	-227.80571	1261.2372	129.64076
195.07799	-227.78143	1261.018	129.61891
196.05637	-226.75874	1261.6284	129.67513
196.42183	-225.15149	1262.3987	129.7276
196.39383	-225.13525	1262.3123	129.71849
196.30348	-224.36227	1262.0469	129.6779
196.30348	-224.36227	1262.0469	129.6779
197.1825	-223.10579	1261.192	129.58636
197.1825	-223.10579	1261.192	129.58636
197.1825	-223.10579	1261.192	129.58636
197.1825	-223.10579	1261.192	129.58636
198.9025	-221.01682	1263.2117	129.77342
198.32098	-220.49622	1259.7062	129.41443
198.32098	-220.49622	1259.7062	129.41443
197.68892	-219.66356	1258.0438	129.22876
197.68892	-219.66356	1258.0438	129.22876
197.68892	-219.66356	1258.0438	129.22876
197.68892	-219.66356	1258.0438	129.22876
197.68892	-219.66356	1258.0438	129.22876
197.68892	-219.66356	1258.0438	129.22876
197.68892	-219.66356	1258.0438	129.22876
199.64804	-216.59192	1265.1277	129.89685
200.1618	-216.21895	1264.5796	129.84517
200.23149	-216.2491	1264.8287	129.87102
201.13107	-215.03267	1265.2622	129.90694
201.13107	-215.03267	1265.2622	129.90694
202.01079	-214.77646	1266.3777	130.025
201.97256	-214.69485	1265.7993	129.9667
201.97256	-214.69485	1265.7993	129.9667
201.97256	-214.69485	1265.7993	129.9667
201.97256	-214.69485	1265.7993	129.9667
203.35727	-214.41287	1260.4429	129.4621
203.86537	-213.06664	1259.3617	129.34258
204.15634	-210.89346	1260.5214	129.4245
204.18459	-210.9223	1260.6987	129.44269
204.18459	-210.9223	1260.6987	129.44269
208.86136	-211.51556	1283.6221	131.75916
206.69739	-210.56384	1273.2595	130.70007
203.16617	-205.59338	1259.1147	129.1865
203.38702	-205.32706	1258.5237	129.12813
203.58725	-204.15358	1258.3025	129.09113
204.44113	-203.36783	1258.0316	129.06581
204.43114	-203.34378	1257.9633	129.05861
204.45663	-202.61334	1258.2375	129.07426
204.43005	-202.58691	1258.0724	129.05733
204.43005	-202.58691	1258.0724	129.05733
203.77023	-202.96034	1258.4362	129.08823
203.7294	-202.95526	1258.132	129.05785
203.43321	-203.06715	1256.5322	128.89899
203.18063	-201.05257	1256.8505	128.89444
203.18234	-201.06656	1256.9481	128.9042
201.24173	-199.15479	1256.4247	128.793
201.24173	-199.15479	1256.4247	128.793
199.26881	-197.68791	1255.4358	128.64322
199.26881	-197.68791	1255.4358	128.64322
197.66382	-195.69714	1255.3236	128.57706
197.66382	-195.69714	1255.3236	128.57706
197.66382	-195.69714	1255.3236	128.57706
196.06229	-195.05472	1257.6611	128.77104
194.84163	-194.9138	1257.3743	128.72237
194.77823	-194.83315	1256.9813	128.6818
193.69415	-194.55063	1256.3716	128.6016
193.69415	-194.55063	1256.3716	128.6016
192.31396	-193.43909	1255.6495	128.49355
192.31396	-193.43909	1255.6495	128.49355
190.87994	-193.15285	1255.7559	128.47824
190.87994	-193.15285	1255.7559	128.47824
190.53148	-193.65472	1255.385	128.44438
190.52208	-193.63066	1255.3137	128.4369
190.79929	-193.10306	1254.6724	128.37039
