x	y	z	diognalDistance	speedX	speedY	maxControlValue
-63.043262	-88.3547	-304.89084	108.540344	2	2	0.0
-65.791046	-83.222305	-304.5153	106.08682	2	2	0.0
-66.73928	-80.832664	-304.79572	104.823906	2	2	0.0
-67.470024	-77.60518	-303.21512	102.83369	2	2	0.0
-68.63268	-74.74693	-303.38312	101.47684	2	2	0.0
-69.338196	-71.663284	-301.91336	99.71666	2	2	0.0
-69.338196	-71.663284	-301.91336	99.71666	2	2	0.0
-71.26935	-66.59548	-301.0682	97.54116	2	2	0.0
-72.2942	-64.15033	-300.5053	96.65255	2	2	0.0
-73.11985	-61.590973	-299.50354	95.60314	2	2	0.0
-74.1928	-59.14894	-299.47455	94.88503	2	2	0.0
-75.18461	-56.83066	-298.89224	94.24675	2	2	0.0
-76.3539	-54.747	-298.61847	93.95292	2	2	0.0
-77.6248	-52.496525	-297.77478	93.70963	2	2	0.0
-79.83342	-50.845573	-299.70334	94.65013	2	2	0.0
-81.733696	-49.009968	-299.3236	95.30149	2	2	0.0
-83.382545	-47.166397	-298.8337	95.798325	2	2	0.0
-84.93658	-45.153484	-298.63135	96.192825	2	2	0.0
-86.23129	-43.155647	-298.21527	96.427414	2	2	0.0
-87.914444	-41.181896	-298.75977	97.08191	2	2	0.0
-88.90144	-39.086132	-298.1727	97.11433	2	2	0.0
-89.72479	-37.265244	-297.79694	97.15574	2	2	0.0
-90.457985	-35.681458	-297.72208	97.241005	2	2	0.0
-90.834465	-34.16773	-296.94116	97.0481	2	2	0.0
-91.87438	-33.016987	-298.53613	97.62696	2	2	0.0
-92.09395	-31.485807	-298.0552	97.327545	2	2	0.0
-92.3983	-29.970259	-298.0782	97.137344	2	2	0.0
-92.948906	-28.566082	-298.3847	97.2395	2	2	0.0
-93.411606	-27.158932	-298.23322	97.27968	2	2	0.0
-93.96306	-26.024645	-298.2247	97.50046	2	2	0.0
-94.35674	-25.144194	-297.65082	97.649506	2	2	0.0
-95.76063	-24.749321	-298.20975	98.907166	2	2	0.0
-95.76063	-24.749321	-298.20975	98.907166	2	2	0.0
-96.9917	-24.494837	-297.1572	100.03693	2	2	0.0
-100.7398	-24.149426	-298.1317	103.593925	2	2	0.0
-101.961624	-23.614004	-297.5842	104.66038	2	2	0.0
-101.961624	-23.614004	-297.5842	104.66038	2	2	0.0
-102.597694	-23.054	-296.98624	105.15595	2	2	0.0
-103.45899	-21.60005	-297.78815	105.68976	2	2	0.0
-103.23233	-20.71649	-297.08673	105.29049	2	2	0.0
-102.99246	-20.054707	-296.58292	104.92683	2	2	0.0
-102.66068	-19.521906	-296.40207	104.500336	2	2	0.0
-102.66068	-19.521906	-296.40207	104.500336	2	2	0.0
-102.467636	-18.981405	-296.50565	104.21089	2	2	0.0
-102.15432	-18.43319	-296.5034	103.80408	2	2	0.0
-101.956505	-17.560783	-296.78534	103.45777	2	2	0.0
-101.63846	-16.640232	-296.31204	102.991615	2	2	0.0
-101.63846	-16.640232	-296.31204	102.991615	2	2	0.0
-101.061165	-15.005689	-295.38065	102.16913	2	2	0.0
