x	y	z	distance
582.9939	-212.11388	1291.082	143.2399
582.9487	-212.05396	1290.9414	143.2245
582.9487	-212.05396	1290.9414	143.2245
582.9487	-212.05396	1290.9414	143.2245
582.9565	-212.056	1290.9576	143.22632
582.9565	-212.056	1290.9576	143.22632
582.9565	-212.056	1290.9576	143.22632
582.9565	-212.056	1290.9576	143.22632
582.9095	-212.05048	1290.8218	143.21208
582.9095	-212.05048	1290.8218	143.21208
582.924	-212.06404	1290.8901	143.21902
582.924	-212.06404	1290.8901	143.21902
582.924	-212.06404	1290.8901	143.21902
582.924	-212.06404	1290.8901	143.21902
582.924	-212.06404	1290.8901	143.21902
582.8838	-212.06781	1290.8046	143.20973
582.8838	-212.06781	1290.8046	143.20973
582.8838	-212.06781	1290.8046	143.20973
582.8838	-212.06781	1290.8046	143.20973
582.8838	-212.06781	1290.8046	143.20973
582.8838	-212.06781	1290.8046	143.20973
582.8693	-212.05426	1290.7362	143.20279
582.8693	-212.05426	1290.7362	143.20279
582.8693	-212.05426	1290.7362	143.20279
582.8693	-212.05426	1290.7362	143.20279
582.5576	-212.05249	1290.1877	143.14062
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.7245	-212.04095	1290.5442	143.17938
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
582.6917	-212.0214	1290.5068	143.1744
583.004	-212.13858	1291.2047	143.25174
583.004	-212.13858	1291.2047	143.25174
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.0109	-212.11404	1291.1807	143.2495
583.08704	-212.15562	1291.2561	143.26
583.08704	-212.15562	1291.2561	143.26
583.08704	-212.15562	1291.2561	143.26
583.0482	-212.12645	1291.1702	143.25026
582.9916	-212.08887	1291.043	143.23592
582.9916	-212.08887	1291.043	143.23592
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9341	-212.0805	1290.8851	143.21924
582.9064	-212.08954	1290.9442	143.22356
582.9064	-212.08954	1290.9442	143.22356
582.9389	-212.08151	1291.012	143.23087
582.9389	-212.08151	1291.012	143.23087
582.9389	-212.08151	1291.012	143.23087
582.9002	-212.05232	1290.9263	143.22113
582.9002	-212.05232	1290.9263	143.22113
582.9002	-212.05232	1290.9263	143.22113
583.02026	-212.04073	1291.1819	143.2489
583.02026	-212.04073	1291.1819	143.2489
582.9572	-212.0253	1291.0754	143.2365
582.9572	-212.0253	1291.0754	143.2365
582.9572	-212.0253	1291.0754	143.2365
582.85547	-212.01859	1290.8226	143.20947
582.85547	-212.01859	1290.8226	143.20947
582.85547	-212.01859	1290.8226	143.20947
582.85547	-212.01859	1290.8226	143.20947
582.85547	-212.01859	1290.8226	143.20947
582.85547	-212.01859	1290.8226	143.20947
582.82306	-212.02664	1290.7554	143.20221
582.82306	-212.02664	1290.7554	143.20221
582.82306	-212.02664	1290.7554	143.20221
582.82306	-212.02664	1290.7554	143.20221
582.8617	-212.0558	1290.841	143.21193
582.8617	-212.0558	1290.841	143.21193
582.8617	-212.0558	1290.841	143.21193
582.8617	-212.0558	1290.841	143.21193
582.8617	-212.0558	1290.841	143.21193
582.8617	-212.0558	1290.841	143.21193
583.0177	-212.17432	1291.2347	143.25552
583.0177	-212.17432	1291.2347	143.25552
583.0596	-212.11407	1291.2836	143.26074
583.0596	-212.11407	1291.2836	143.26074
583.034	-212.0975	1291.192	143.2512
583.034	-212.0975	1291.192	143.2512
583.034	-212.0975	1291.192	143.2512
583.034	-212.0975	1291.192	143.2512
583.034	-212.0975	1291.192	143.2512
583.034	-212.0975	1291.192	143.2512
583.07996	-212.10815	1291.2637	143.2597
583.07996	-212.10815	1291.2637	143.2597
583.07996	-212.10815	1291.2637	143.2597
583.0283	-212.07294	1291.148	143.24663
583.0283	-212.07294	1291.148	143.24663
583.0283	-212.07294	1291.148	143.24663
583.0283	-212.07294	1291.148	143.24663
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0433	-212.08662	1291.2172	143.2537
583.0774	-212.11368	1291.2922	143.26225
583.0774	-212.11368	1291.2922	143.26225
583.0774	-212.11368	1291.2922	143.26225
583.0774	-212.11368	1291.2922	143.26225
583.0443	-212.20459	1291.3689	143.26915
583.0443	-212.20459	1291.3689	143.26915
583.0443	-212.20459	1291.3689	143.26915
583.0443	-212.20459	1291.3689	143.26915
583.05786	-212.17548	1291.3237	143.2652
583.05786	-212.17548	1291.3237	143.2652
583.01355	-212.17696	1291.2283	143.25482
583.01355	-212.17696	1291.2283	143.25482
582.9617	-212.14165	1291.1122	143.24173
582.9617	-212.14165	1291.1122	143.24173
582.9617	-212.14165	1291.1122	143.24173
582.8692	-212.09807	1290.9368	143.2215
582.8692	-212.09807	1290.9368	143.2215
582.8692	-212.09807	1290.9368	143.2215
582.8692	-212.09807	1290.9368	143.2215
582.8692	-212.09807	1290.9368	143.2215
582.8692	-212.09807	1290.9368	143.2215
582.8692	-212.09807	1290.9368	143.2215
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
582.8323	-212.07849	1290.8215	143.20932
583.0424	-212.17166	1291.2959	143.26201
583.01434	-212.0968	1290.9999	143.23308
583.01434	-212.0968	1290.9999	143.23308
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
582.95496	-212.0846	1290.8352	143.21564
583.14185	-212.12653	1291.2152	143.25812
583.14185	-212.12653	1291.2152	143.25812
583.14185	-212.12653	1291.2152	143.25812
583.14185	-212.12653	1291.2152	143.25812
583.15686	-212.14023	1291.2847	143.26518
583.15686	-212.14023	1291.2847	143.26518
583.11816	-212.11111	1291.1989	143.25545
583.10315	-212.0974	1291.1294	143.24838
583.10315	-212.0974	1291.1294	143.24838
583.10315	-212.0974	1291.1294	143.24838
583.10315	-212.0974	1291.1294	143.24838
583.10315	-212.0974	1291.1294	143.24838
583.0515	-212.06216	1291.0139	143.23534
583.0515	-212.06216	1291.0139	143.23534
582.5915	-211.97054	1290.2562	143.14697
582.8015	-212.041	1290.6245	143.18976
582.6925	-211.96649	1290.2795	143.15312
582.6925	-211.96649	1290.2795	143.15312
582.74036	-211.96695	1290.383	143.1644
582.74036	-211.96695	1290.383	143.1644
582.74036	-211.96695	1290.383	143.1644
582.74036	-211.96695	1290.383	143.1644
582.74036	-211.96695	1290.383	143.1644
582.74036	-211.96695	1290.383	143.1644
582.74036	-211.96695	1290.383	143.1644
582.79205	-212.0022	1290.4988	143.17746
582.7495	-211.97125	1290.4042	143.16675
582.7495	-211.97125	1290.4042	143.16675
582.7495	-211.97125	1290.4042	143.16675
582.6911	-211.96484	1290.2759	143.15271
582.6911	-211.96484	1290.2759	143.15271
582.6394	-211.92961	1290.16	143.13965
582.5916	-211.92915	1290.0568	143.12839
582.7345	-211.9953	1290.3737	143.16374
582.7357	-211.9956	1290.3761	143.16402
582.7357	-211.9956	1290.3761	143.16402
582.5646	-211.91489	1290.0569	143.12709
582.5646	-211.91489	1290.0569	143.12709
582.5646	-211.91489	1290.0569	143.12709
582.5646	-211.91489	1290.0569	143.12709
582.5646	-211.91489	1290.0569	143.12709
582.4017	-211.88464	1289.7609	143.09332
582.37054	-211.96983	1289.8452	143.10092
582.23706	-211.90997	1289.4131	143.05566
582.23706	-211.90997	1289.4131	143.05566
582.2957	-211.91644	1289.542	143.06975
582.2957	-211.91644	1289.542	143.06975
582.2957	-211.91644	1289.542	143.06975
582.2957	-211.91644	1289.542	143.06975
582.2957	-211.91644	1289.542	143.06975
582.13385	-211.8759	1289.1875	143.03061
582.1981	-211.89172	1289.2964	143.04327
582.1981	-211.89172	1289.2964	143.04327
582.1981	-211.89172	1289.2964	143.04327
582.1981	-211.89172	1289.2964	143.04327
582.1981	-211.89172	1289.2964	143.04327
582.1981	-211.89172	1289.2964	143.04327
582.1981	-211.89172	1289.2964	143.04327
582.0892	-211.80762	1289.0557	143.0159
582.0892	-211.80762	1289.0557	143.0159
582.0892	-211.80762	1289.0557	143.0159
582.0892	-211.80762	1289.0557	143.0159
582.0892	-211.80762	1289.0557	143.0159
582.0892	-211.80762	1289.0557	143.0159
582.0892	-211.80762	1289.0557	143.0159
582.12616	-211.75714	1288.9906	143.0108
582.12616	-211.75714	1288.9906	143.0108
582.16144	-211.79544	1289.178	143.0297
582.1946	-211.82193	1289.2507	143.038
582.1946	-211.82193	1289.2507	143.038
582.121	-211.97589	1289.5251	143.06201
582.121	-211.97589	1289.5251	143.06201
582.121	-211.97589	1289.5251	143.06201
582.1133	-211.92567	1289.4335	143.05269
582.1133	-211.92567	1289.4335	143.05269
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.128	-211.94124	1289.4338	143.05356
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
582.2962	-211.96306	1289.7695	143.09099
581.96826	-211.89746	1289.0737	143.01395
581.96826	-211.89746	1289.0737	143.01395
581.9615	-211.88597	1289.0217	143.0088
581.9615	-211.88597	1289.0217	143.0088
581.9615	-211.88597	1289.0217	143.0088
581.9615	-211.88597	1289.0217	143.0088
581.803	-210.48906	1288.5609	142.94019
581.803	-210.48906	1288.5609	142.94019
583.7336	-210.1577	1292.1013	143.33307
579.3692	-215.92613	1296.2515	143.61618
579.3692	-215.92613	1296.2515	143.61618
579.3692	-215.92613	1296.2515	143.61618
575.2708	-216.73145	1289.4819	142.85211
575.2708	-216.73145	1289.4819	142.85211
580.34937	-212.49413	1289.4785	142.99348
580.34937	-212.49413	1289.4785	142.99348
580.34937	-212.49413	1289.4785	142.99348
581.58124	-212.2825	1290.5187	143.13417
581.58124	-212.2825	1290.5187	143.13417
579.537	-213.5282	1289.2194	142.95258
579.537	-213.5282	1289.2194	142.95258
580.14886	-212.25618	1288.036	142.85175
581.0231	-212.70502	1290.2856	143.09676
581.0231	-212.70502	1290.2856	143.09676
578.34344	-213.72795	1287.9418	142.79198
578.68933	-213.12569	1287.2412	142.7338
578.68933	-213.12569	1287.2412	142.7338
578.68933	-213.12569	1287.2412	142.7338
580.34845	-211.9925	1287.8668	142.84068
581.5528	-211.97314	1289.6621	143.05121
581.5528	-211.97314	1289.6621	143.05121
579.2618	-214.62502	1291.4214	143.15646
579.21454	-214.62442	1291.3182	143.14523
575.093	-217.4389	1290.1837	142.91905
575.093	-217.4389	1290.1837	142.91905
572.02875	-218.63641	1287.538	142.57535
572.02875	-218.63641	1287.538	142.57535
572.02875	-218.63641	1287.538	142.57535
572.8687	-216.94275	1286.4163	142.48192
575.7802	-214.40936	1286.9434	142.60847
575.7802	-214.40936	1286.9434	142.60847
577.9879	-213.55661	1289.6104	142.92555
577.9879	-213.55661	1289.6104	142.92555
576.2807	-215.5971	1290.687	142.98442
576.2807	-215.5971	1290.687	142.98442
573.63367	-216.71576	1288.459	142.69365
573.63367	-216.71576	1288.459	142.69365
572.80237	-219.57172	1289.6246	142.80917
572.80237	-219.57172	1289.6246	142.80917
572.44965	-219.34755	1286.5007	142.5095
572.44965	-219.34755	1286.5007	142.5095
577.16046	-214.36256	1286.6467	142.63678
577.16046	-214.36256	1286.6467	142.63678
583.2786	-207.00067	1288.5193	142.94563
583.2786	-207.00067	1288.5193	142.94563
591.10834	-190.54518	1286.3011	142.83862
590.87164	-190.51512	1285.7593	142.77963
598.0327	-178.03818	1291.5594	143.4387
590.45465	-179.4406	1304.7009	144.3288
590.2404	-179.37929	1304.1863	144.27275
572.95386	-182.88812	1297.5941	143.0201
572.9911	-182.92366	1297.6914	143.03085
572.9911	-182.92366	1297.6914	143.03085
567.6657	-182.73395	1287.2412	141.86705
567.6657	-182.73395	1287.2412	141.86705
569.94556	-175.47339	1291.2334	142.22913
569.63086	-175.36513	1290.5242	142.15079
564.59937	-160.27448	1305.5187	143.13766
564.0467	-160.0625	1304.1418	142.98793
544.7833	-147.26735	1309.148	142.56033
526.4427	-145.82442	1325.5737	143.37198
526.74243	-145.94405	1326.335	143.45457
526.74243	-145.94405	1326.335	143.45457
501.24548	-148.29807	1329.6509	142.87096
501.69666	-148.39494	1330.5972	142.97586
468.99933	-146.56248	1333.9623	142.15823
432.3773	-130.8197	1341.4067	141.54277
433.83197	-131.49475	1347.859	142.20496
393.114	-102.351685	1357.6348	141.7105
395.4076	-102.89189	1364.0876	142.39626
354.48743	-72.95086	1375.2461	142.20708
354.3721	-72.55532	1374.3723	142.11766
309.36862	-49.700085	1358.9875	139.4642
310.10638	-49.769054	1362.0482	139.77905
269.99844	-36.512115	1353.6079	138.07559
269.11792	-36.240658	1347.807	137.48897
237.67625	-25.197458	1338.803	135.997
237.76868	-25.17148	1339.1633	136.03404
221.33124	-7.441476	1351.0719	136.91013
221.39763	-7.440903	1351.4586	136.94936
206.71678	16.282032	1355.2368	137.10083
206.71678	16.282032	1355.2368	137.10083
191.31161	37.79746	1348.0525	136.20845
175.28014	46.2734	1338.5447	135.07649
175.5463	46.21106	1339.9001	135.21408
175.5463	46.21106	1339.9001	135.21408
163.96353	46.739647	1325.2256	133.61479
163.91193	46.732964	1325.0522	133.59695
156.94664	41.781597	1327.9714	133.78662
156.98303	41.773205	1328.1422	133.80397
147.71773	29.962751	1348.4418	135.68394
147.71773	29.962751	1348.4418	135.68394
127.89216	7.285912	1363.1067	136.91125
97.297966	-17.339277	1347.8282	135.14468
97.451324	-17.3918	1349.5063	135.31322
64.643875	-35.110203	1325.7437	132.7783
64.69444	-35.12855	1326.5077	132.85489
36.368977	-45.86216	1294.1536	129.54765
36.423016	-45.872353	1294.5238	129.58482
36.423016	-45.872353	1294.5238	129.58482
12.30035	-50.346474	1278.0963	127.914665
12.30035	-50.346474	1278.0963	127.914665
-19.02831	-50.299015	1275.4224	127.65556
-48.362564	-45.389847	1262.6451	126.4386
-48.362564	-45.389847	1262.6451	126.4386
-66.73723	-44.99495	1259.003	126.15733
-67.31503	-44.80964	1244.6934	124.73174
-85.66771	-47.25071	1233.7117	123.75847
-85.69182	-47.247158	1233.253	123.712906
-85.69182	-47.247158	1233.253	123.712906
-96.961395	-42.691822	1231.3346	123.588394
-98.52051	-27.740973	1243.8914	124.80951
-98.528564	-27.780039	1242.7773	124.69864
-85.59387	-16.470783	1238.1676	124.123184
-85.450584	-16.50108	1236.4061	123.94653
-60.919754	-19.274557	1254.791	125.64167
-60.919754	-19.274557	1254.791	125.64167
-60.919754	-19.274557	1254.791	125.64167
-41.39414	-26.640781	1248.153	124.91234
-28.527016	-34.043068	1224.33	122.51353
-28.562105	-34.062943	1224.661	122.54675
-24.706745	-34.958652	1205.2357	120.59957
-24.706745	-34.958652	1205.2357	120.59957
-33.045956	-23.826172	1226.9966	122.76728
-32.990406	-23.792658	1226.393	122.70673
-46.285294	-9.273353	1224.1425	122.505226
-46.285294	-9.273353	1224.1425	122.505226
-55.480034	2.9339314	1221.6593	122.2922
-55.480034	2.9339314	1221.6593	122.2922
-65.33581	21.204777	1233.9886	123.589905
-81.53873	39.549545	1243.8457	124.71427
-82.85216	39.4127	1234.2307	123.76361
-82.85216	39.4127	1234.2307	123.76361
-105.75321	48.983936	1232.2751	123.77743
-105.75321	48.983936	1232.2751	123.77743
-129.56682	66.04407	1247.871	125.63166
-129.56682	66.04407	1247.871	125.63166
-140.88174	89.24832	1252.2432	126.329956
-143.11526	106.62581	1235.7911	124.86115
-139.60593	114.052536	1227.6383	124.08036
-139.60593	114.052536	1227.6383	124.08036
-129.28648	113.12169	1233.714	124.5617
-129.28648	113.12169	1233.714	124.5617
-129.28648	113.12169	1233.714	124.5617
-113.89182	113.00923	1235.6133	124.59866
-113.884445	112.98871	1235.2733	124.5647
-96.5211	113.228806	1235.6593	124.458466
-79.60586	109.048195	1241.5536	124.88731
-79.60132	109.026405	1240.9352	124.825615
-68.19227	97.491455	1246.6001	125.22645
-68.19227	97.491455	1246.6001	125.22645
-69.244934	86.95207	1240.7056	124.56749
-69.244934	86.95207	1240.7056	124.56749
-73.85523	84.5908	1230.4156	123.55293
-73.864944	84.61811	1230.615	123.57303
-73.864944	84.61811	1230.615	123.57303
-71.638535	97.97436	1244.4917	125.03961
-65.36183	105.57685	1239.5833	124.5787
-65.32296	105.56706	1239.381	124.55829
-63.422184	104.49406	1241.4548	124.745804
-63.422184	104.49406	1241.4548	124.745804
-64.92532	100.85242	1242.8619	124.86362
-64.92532	100.85242	1242.8619	124.86362
-75.98276	98.21411	1266.6707	127.27426
-75.9809	98.20885	1266.8185	127.288925
-94.89175	92.71208	1278.924	128.57863
-94.91294	92.7287	1279.3652	128.6228
-116.139404	88.07446	1255.5784	126.40104
-131.06119	90.80733	1245.4661	125.56307
-131.06119	90.80733	1245.4661	125.56307
-138.90936	102.07501	1261.8951	127.36147
-139.37749	102.205666	1255.2959	126.71385
-143.80853	108.57677	1244.0627	125.7045
-143.80853	108.57677	1244.0627	125.7045
-148.61813	108.78373	1243.1835	125.67523
-148.61813	108.78373	1243.1835	125.67523
-152.33252	111.424706	1243.2217	125.746605
-152.33252	111.424706	1243.2217	125.746605
-160.65979	112.70813	1253.0251	126.83007
-160.65979	112.70813	1253.0251	126.83007
-168.0904	106.95262	1256.7	127.23946
-168.10922	106.96456	1256.8442	127.25407
-165.36871	105.59186	1242.2267	125.76263
-165.36871	105.59186	1242.2267	125.76263
-160.55067	106.575714	1251.5016	126.62508
-160.55067	106.575714	1251.5016	126.62508
-151.60353	101.526955	1260.2656	127.34052
-151.41867	101.09498	1254.322	126.746666
-151.41867	101.09498	1254.322	126.746666
-140.9646	92.80689	1259.267	127.05264
-140.9765	92.86866	1259.7808	127.10415
-131.17044	79.47448	1273.5276	128.27292
-125.19448	65.18037	1254.9452	126.285774
-125.254745	65.23565	1255.4241	126.33424
-129.33383	55.346264	1250.1892	125.80793
-129.34282	55.35551	1250.3932	125.82833
-135.1277	46.41151	1253.9583	126.20716
-135.1277	46.41151	1253.9583	126.20716
-135.1277	46.41151	1253.9583	126.20716
-136.6736	31.680813	1249.9211	125.77703
-132.66518	16.998642	1240.0337	124.722595
-132.66518	16.998642	1240.0337	124.722595
-127.71889	8.396525	1224.0223	123.06962
-127.71889	8.396525	1224.0223	123.06962
-123.14061	5.8559537	1223.2761	122.94724
-123.91404	6.35118	1221.7238	122.800804
-119.68413	6.7361298	1217.2014	122.30899
-118.63293	8.493055	1218.8441	122.46333
-118.61901	8.476412	1218.5668	122.435585
-119.39809	8.389239	1220.6858	122.653984
-119.39809	8.389239	1220.6858	122.653984
-117.40123	6.972565	1227.9435	123.35627
-117.40123	6.972565	1227.9435	123.35627
-108.93578	3.7576249	1251.128	125.58672
-109.03184	4.0272193	1246.6542	125.14195
-90.8927	-5.856269	1273.6345	127.68871
-90.8927	-5.856269	1273.6345	127.68871
-68.279335	-25.364445	1286.5223	128.85826
-48.166817	-43.733284	1252.3275	125.40163
-48.323765	-43.75046	1253.4996	125.51935
-38.605324	-49.60945	1208.6565	121.029
-38.638588	-49.649273	1209.2976	121.0933
-38.638588	-49.649273	1209.2976	121.0933
-42.715076	-41.91545	1226.9154	122.8374
-42.71708	-41.85161	1226.4564	122.79134
-51.850853	-28.229048	1233.5631	123.4975
-51.818077	-28.216713	1233.0925	123.45033
-59.580364	-17.458836	1230.2717	123.18372
-66.53278	-12.869287	1227.4683	122.93375
-66.53278	-12.869287	1227.4683	122.93375
-66.53278	-12.869287	1227.4683	122.93375
-74.26105	-11.4939	1228.3375	123.0634
-79.49626	-11.666766	1223.1768	122.58129
-79.49626	-11.666766	1223.1768	122.58129
-79.49626	-11.666766	1223.1768	122.58129
-80.040665	-10.713798	1222.6068	122.527084
-77.765205	-8.235905	1223.0228	122.55203
-77.765205	-8.235905	1223.0228	122.55203
-77.07257	-5.2481656	1224.0767	122.651184
-77.06359	-5.248142	1223.9465	122.638145
-78.82649	-1.3494409	1226.6193	122.91502
-78.82649	-1.3494409	1226.6193	122.91502
-83.24447	-0.67306846	1232.0803	123.48895
-83.24447	-0.67306846	1232.0803	123.48895
-89.88237	-6.241329	1239.4307	124.27011
-89.88237	-6.241329	1239.4307	124.27011
-93.87345	-12.367955	1231.8197	123.545334
-93.891716	-12.355958	1232.0305	123.56648
-94.19907	-14.289075	1221.106	122.48173
-94.21942	-14.292223	1221.3789	122.5091
-97.152954	-10.197645	1223.8773	122.77697
-97.13517	-10.195257	1223.8115	122.77026
-102.03148	-3.6654787	1227.3728	123.16119
-106.92619	0.4022693	1224.6329	122.92922
-106.92619	0.4022693	1224.6329	122.92922
-106.92619	0.4022693	1224.6329	122.92922
-111.69536	1.6474078	1221.3398	122.64378
-111.703476	1.660157	1221.4052	122.65036
-114.95118	1.5763161	1219.9397	122.53444
-114.95118	1.5763161	1219.9397	122.53444
-114.95118	1.5763161	1219.9397	122.53444
-116.59059	2.4134238	1219.7423	122.530426
-117.770164	6.068528	1218.5009	122.4194
-115.25028	9.479884	1218.8356	122.4309
-115.25028	9.479884	1218.8356	122.4309
-111.195496	11.866678	1219.1799	122.42977
-111.195496	11.866678	1219.1799	122.42977
-111.195496	11.866678	1219.1799	122.42977
-107.62515	13.520817	1218.5012	122.331985
-107.62515	13.520817	1218.5012	122.331985
-105.714386	16.49573	1219.8591	122.45424
-105.714386	16.49573	1219.8591	122.45424
-107.249725	23.38921	1227.4777	123.23761
-111.04808	34.242634	1233.3203	123.878296
-111.03583	34.23894	1233.1787	123.864075
-116.519585	45.623	1238.7042	124.50086
-116.533936	45.624638	1238.4237	124.47309
-119.936386	49.452324	1230.523	123.73427
-120.64385	50.315174	1231.6123	123.85295
-123.714	50.634727	1231.4773	123.87112
-123.385994	49.01852	1231.9967	123.91299
-123.38726	49.038464	1232.1323	123.92655
-123.48668	49.53201	1233.5922	124.07465
-123.48668	49.53201	1233.5922	124.07465
-122.9578	48.851784	1230.1659	123.726036
-123.582695	49.928276	1236.471	124.36342
-124.473114	53.285027	1236.3783	124.37701
-124.473114	53.285027	1236.3783	124.37701
-124.473114	53.285027	1236.3783	124.37701
-124.67244	52.815517	1243.919	125.12662
-128.03351	45.688087	1258.0719	126.53951
-128.06207	45.72557	1258.3563	126.568214
-133.83191	36.65704	1257.0541	126.468956
-133.89792	36.683285	1257.422	126.5063
-139.46906	28.757984	1253.0939	126.11594
-139.49405	28.747963	1253.3851	126.14513
-144.24536	24.558352	1248.667	125.721085
-144.22885	24.559898	1248.8718	125.741234
