x	y	z	diognalDistance	speedX	speedY	P_INPUT_X	P_INPUT_Y
-35.840946	31.28083	-188.38548	47.57167	5.379726	-4.695253
-35.840946	31.28083	-188.38548	47.57167	5.3833103	-4.698381
-35.836704	30.533562	-187.25691	47.08044	5.3862576	-4.5893435
-35.836704	30.533562	-187.25691	47.08044	5.3898416	-4.592397
-35.78344	30.14392	-187.2441	46.787933	5.38543	-4.5369654
-35.78344	30.14392	-187.2441	46.787933	5.389008	-4.53998
-35.614204	30.11888	-187.37732	46.642456	5.367184	-4.5392356
-35.614204	30.11888	-187.37732	46.642456	5.3707457	-4.542248
-35.524906	30.372187	-187.16286	46.738514	5.3609037	-4.5832806
-35.80948	31.03242	-187.57288	47.38491	5.4071703	-4.6854186
-35.819504	31.046352	-187.6739	47.40161	5.4122562	-4.6906133
-35.819504	31.046352	-187.6739	47.40161	5.4158382	-4.693718
-36.557285	31.932032	-188.9596	48.53957	5.530161	-4.8297634
-36.555508	31.92763	-188.93422	48.535336	5.5335503	-4.8322954
-37.235268	32.23236	-188.74496	49.24825	5.6392374	-4.8812284
-37.23643	32.236256	-188.76662	49.251682	5.643136	-4.885037
-37.896046	32.27083	-188.60594	49.77466	5.7458677	-4.8934493
-37.905117	32.289455	-188.71335	49.79364	5.7510185	-4.8994727
-38.584866	32.480515	-189.57127	50.435856	5.8568397	-4.9313793
-38.584866	32.480515	-189.57127	50.435856	5.860698	-4.9346275
-39.079086	32.81558	-189.91971	51.029766	5.938739	-4.9881687
-39.079086	32.81558	-189.91971	51.029766	5.942647	-4.9914503
-39.251038	32.95832	-188.78433	51.253242	5.9723644	-5.0161576
-39.251038	32.95832	-188.78433	51.253242	5.9762897	-5.0194535
-39.63886	33.32061	-188.88248	51.783222	6.038427	-5.077129
-39.63886	33.32061	-188.88248	51.783222	6.042391	-5.0804605
-39.72048	33.729645	-188.71362	52.109554	6.0586066	-5.145189
-39.72048	33.729645	-188.71362	52.109554	6.0625787	-5.148562
-39.951145	34.44516	-189.32938	52.750004	6.101173	-5.2593336
-40.237026	34.93638	-189.17871	53.287605	6.148079	-5.33651
-40.237026	34.93638	-189.17871	53.287605	6.152103	-5.340004
-40.826626	35.36653	-189.55441	54.01486	6.2446256	-5.4080634
-40.826626	35.36653	-189.55441	54.01486	6.2487082	-5.4115996
-41.788063	35.813248	-190.73955	55.034817	6.3971024	-5.4821887
-41.788063	35.813248	-190.73955	55.034817	6.4012814	-5.48577
-41.788063	35.813248	-190.73955	55.034817	6.40546	-5.4893513
-42.48202	35.778427	-190.36485	55.541138	6.5138016	-5.4877057
-43.422813	35.99775	-190.48843	56.403713	6.659263	-5.5242043
-43.422813	35.99775	-190.48843	56.403713	6.663605	-5.527804
-44.672333	36.2751	-191.0276	57.545635	6.8555	-5.573034
-44.672333	36.2751	-191.0276	57.545635	6.859967	-5.5766616
-46.09993	36.746414	-192.012	58.953392	7.078717	-5.6510334
-46.09993	36.746414	-192.012	58.953392	7.0833273	-5.654708
-47.258198	37.133617	-192.2093	60.101936	7.261793	-5.7165017
-47.258198	37.133617	-192.2093	60.101936	7.2665186	-5.720215
-47.258198	37.133617	-192.2093	60.101936	7.2712445	-5.7239285
